,csv_ids,domain,label,prediction,TAPEX,TAPAS
25,Q131784826_2985.csv,sport ,superlative,"Pauline Ferrand-Prévot (FRA) achieved the fastest time in the 2025 Paris–Roubaix Femmes race with a time of 3h 40' 07"".",1,1
26,Q131784826_2985.csv,sport ,unique,There are no two riders from the United States in the top 10 of the 2025 Paris–Roubaix Femmes.,0,1
27,Q131784826_2985.csv,sport ,comparative,Chloe Dygert (USA) finished with a time 2 seconds slower than Elise Chabbey (SUI).,1,0
28,Q131784826_2985.csv,sport ,count,There are three riders from Italy in the top 10 of the 2025 Paris–Roubaix Femmes.,1,0
29,Q131784826_2985.csv,sport ,simple,"Alison Jackson (CAN) is part of the EF Education–Oatly team and finished in fifth place with a time of +1' 01"" behind the winner.",1,1
30,Q132891211_2998.csv,sport ,superlative,William Byron achieved the highest points in the race with 56 points.,1,1
31,Q132891211_2998.csv,sport ,aggregation,"The total number of laps completed by all drivers is 10,983.",1,1
32,Q132891211_2998.csv,sport ,comparative,Denny Hamlin scored more points than Christopher Bell despite starting from a lower grid position.,1,1
33,Q132891211_2998.csv,sport ,count,There are 5 drivers who completed fewer than 297 laps in the race.,1,0
34,Q132891211_2998.csv,sport ,unique,"All drivers except for Alex Bowman, Riley Herbst, and Carson Hocevar completed all 297 laps of the race.",1,1
35,Q131784824_2299.csv,sport ,superlative,Lorena Wiebes from Team SD Worx–Protime achieved the highest rank in the 2025 Women's Gent–Wevelgem.,1,1
36,Q131784824_2299.csv,sport ,count,There are 4 riders from the Netherlands (NED) in the top 10 of the 2025 Women's Gent–Wevelgem.,1,1
37,Q131784824_2299.csv,sport ,comparative,Charlotte Kool from Team Picnic PostNL finished with a higher rank than Marjolein van 't Geloof from Arkéa–B&B Hotels Women in the 2025 Women's Gent–Wevelgem.,1,1
38,Q131784824_2299.csv,sport ,unique,There are no two different riders from New Zealand (NZL) in the top 10 of the 2025 Women's Gent–Wevelgem.,1,1
39,Q131784824_2299.csv,sport ,ordinal,Elisa Balsamo from Lidl–Trek is the second-ranked rider in the 2025 Women's Gent–Wevelgem.,1,1
40,Q132343433_2784.csv,sport ,superlative,Juan Ayuso (ESP) from UAE Team Emirates XRG achieved the fastest time in the 2025 Trofeo Laigueglia.,1,1
41,Q132343433_2784.csv,sport ,count,There are four riders who finished with no additional time over the winner.,1,1
42,Q132343433_2784.csv,sport ,comparative,Magnus Sheffield (USA) had a slower finish time than Giovanni Carboni (ITA).,1,1
43,Q132343433_2784.csv,sport ,unique,There are no two riders from the USA in the top 10 of the 2025 Trofeo Laigueglia.,0,1
44,Q132343433_2784.csv,sport ,ordinal,Alberto Bettiol (ITA) is the seventh-ranked rider in the 2025 Trofeo Laigueglia.,1,1
45,Q130318349_2148.csv,sport ,superlative,Kazakhstan (KAZ) achieved the highest total number of medals with 9.,1,1
46,Q130318349_2148.csv,sport ,aggregation,The total number of bronze medals awarded in the 2025 Judo Grand Slam Astana is 28.,1,1
47,Q130318349_2148.csv,sport ,comparative,Japan (JPN) has more silver medals than France (FRA).,1,1
48,Q130318349_2148.csv,sport ,unique,There are no countries that have won both gold and no other medals in the 2025 Judo Grand Slam Astana.,1,1
49,Q130318349_2148.csv,sport ,ordinal,"The second nation with the highest number of gold medals is Japan (JPN), which has 2 gold medals.",0,1
50,Q131784822_2199.csv,sport ,superlative,Lorena Wiebes (NED) from Team SD Worx–Protime achieved the highest rank in the 2025 Milano-Sanremo Donne race.,1,1
51,Q131784822_2199.csv,sport ,count,There are three riders from the team FDJ–Suez in the top 10 of the 2025 Milano-Sanremo Donne race.,1,1
52,Q131784822_2199.csv,sport ,comparative,Marianne Vos (NED) finished with a higher rank than Noemi Rüegg (SUI).,1,1
53,Q131784822_2199.csv,sport ,unique,There are no two riders from the United States in the top 10 of the 2025 Milano-Sanremo Donne race.,0,1
54,Q131784822_2199.csv,sport ,ordinal,Elisa Balsamo (ITA) is the seventh-ranked rider in the 2025 Milano-Sanremo Donne race.,1,1
55,Q131784821_2861.csv,sport ,superlative,Elisa Balsamo (ITA) from Lidl–Trek achieved the highest rank in the 2025 Trofeo Alfredo Binda-Comune di Cittiglio.,1,1
56,Q131784821_2861.csv,sport ,comparative,Marianne Vos (NED) of Visma–Lease a Bike has a higher rank than Letizia Paternoster (ITA) of Liv AlUla Jayco.,1,1
57,Q131784821_2861.csv,sport ,count,There are 3 riders from Italy in the top 10 rankings of the 2025 Trofeo Alfredo Binda-Comune di Cittiglio.,1,1
58,Q131784821_2861.csv,sport ,unique,"No two riders in the top 10 come from the same team, ensuring a diverse representation across teams.",1,1
59,Q131784821_2861.csv,sport ,simple,Puck Pieterse (NED) is from the Fenix–Deceuninck team and finished in 7th place.,1,1
60,Q131925634_2836.csv,sport ,simple,"Bastien Tronchon from Decathlon–AG2R La Mondiale won the 2025 Tro Bro Leon with a time of 4h 43' 14"".",1,1
61,Q131925634_2836.csv,sport ,comparative,"Pierre Gautherat and Bastien Tronchon from Decathlon–AG2R La Mondiale finished the race with the same time, indicating they were in close competition.",0,1
62,Q131925634_2836.csv,sport ,count,"There are 3 riders who finished the race with a time of + 38"" behind the winner.",1,1
63,Q131925634_2836.csv,sport ,superlative,"Fredrik Dversnes from Uno-X Mobility has the third fastest time in the 2025 Tro Bro Leon, finishing 32 seconds after the winner.",0,0
64,Q131925634_2836.csv,sport ,unique,There are no two riders from the same team who finished with different times within the top 10 of the 2025 Tro Bro Leon.,1,1
65,Q134348075_3002.csv,sport ,simple,"Kenny Bednarek from the United States achieved a time of 19.84 seconds and scored 12 points, setting both a Championship Record (CR) and World Lead (WL).",1,1
66,Q134348075_3002.csv,sport ,superlative,Kenny Bednarek achieved the highest score in the 2025 Miami Slam with 12 points.,1,1
67,Q134348075_3002.csv,sport ,comparative,"Andre De Grasse from Canada has a higher place (4th) than Brandon Hicklin, also from the United States (5th).",1,1
68,Q134348075_3002.csv,sport ,unique,"There are 3 different nations represented in the top three places: United States, Great Britain, and Jamaica.",1,1
69,Q134348075_3002.csv,sport ,aggregation,The total number of points awarded among all athletes listed is 41.,1,1
70,Q133804597_2077.csv,sport ,superlative,Kenny Bednarek achieved the highest score of 12 points in the 2025 Kingston Slam.,1,1
71,Q133804597_2077.csv,sport ,negation,None of the athletes from Jamaica won more than 4 points in the 2025 Kingston Slam.,1,0
72,Q133804597_2077.csv,sport ,aggregation,The total number of points awarded to all athletes in the 2025 Kingston Slam is 39.,1,0
73,Q133804597_2077.csv,sport ,comparative,Fred Kerley's time was faster than Joseph Fahnbulleh's by 0.07 seconds.,1,1
74,Q133804597_2077.csv,sport ,count,There are three athletes from the United States in the 2025 Kingston Slam.,1,1
75,Q133202803_2126.csv,sport ,superlative,Johannes Høsflot Klæbo of Norway achieved the fastest time in the Men's 50 kilometre freestyle event with a time of 1:57:47.1.,1,1
76,Q133202803_2126.csv,sport ,count,There are 5 athletes from Norway participating in the Men's 50 kilometre freestyle event.,1,1
77,Q133202803_2126.csv,sport ,comparative,"William Poromaa of Sweden finished with a time that was only 2.1 seconds slower than the winner, Johannes Høsflot Klæbo.",1,1
78,Q133202803_2126.csv,sport ,unique,There are no two different athletes from the United States in the top 30 of the Men's 50 kilometre freestyle event.,0,1
79,Q133202803_2126.csv,sport ,simple,"Harald Østberg Amundsen, representing Norway, finished with a time of 1:58:38.9 and was 51.8 seconds behind the leader.",1,1
80,Q132901605_2508.csv,sport ,superlative,Johann André Forfang from Norway achieved the highest score with 140.8 points.,1,1
81,Q132901605_2508.csv,sport ,count,There are 3 athletes from Germany in the top 10 of the competition.,1,1
82,Q132901605_2508.csv,sport ,comparative,"Daniel Tschofenig scored higher than Killian Peier, despite jumping a shorter distance.",0,1
83,Q132901605_2508.csv,sport ,all,All athletes from Poland scored more than 120 points in the competition.,0,0
84,Q132901605_2508.csv,sport ,ordinal,"The second athlete to jump over 105 meters was Yanick Wasser from Switzerland, who ranked 12th with a distance of 105.0 meters.",1,0
85,Q133097637_2215.csv,sport ,superlative,Cristian Westemaier from Brazil achieved the fastest time of 2:42.06 in the Men's para cross-country sprint event.,1,1
86,Q133097637_2215.csv,sport ,count,There are 5 athletes from Ukraine who participated in the Men's para cross-country sprint event.,1,0
87,Q133097637_2215.csv,sport ,comparative,"Oleksandr Aleksyk from Ukraine finished with a time of 2:49.62, which is 7.56 seconds slower than the first-place finisher Cristian Westemaier.",1,1
88,Q133097637_2215.csv,sport ,unique,There are no athletes from El Salvador who qualified for the next round in the Men's para cross-country sprint event.,0,1
89,Q133097637_2215.csv,sport ,all,"All athletes from Ukraine, except those who did not finish, have a time difference greater than +3.87 seconds compared to the winner.",0,1
90,Q132990624_2683.csv,sport ,superlative,Nathalie Armbruster from Germany achieved the fastest cross-country time of 12:27.5.,1,1
91,Q132990624_2683.csv,sport ,aggregation,The average finish time for athletes in the top 10 was approximately 14 minutes and 36 seconds.,1,1
92,Q132990624_2683.csv,sport ,unique,There are 8 different countries represented in the top 20 of the competition.,1,1
93,Q132990624_2683.csv,sport ,comparative,"Lisa Hirner from Austria had a longer deficit (+7.5) compared to Gyda Westvold Hansen from Norway, who had no deficit recorded.",1,1
94,Q132990624_2683.csv,sport ,simple,Marte Leinan Lund from Norway finished the competition with a time of 14:46.6 and a deficit of +1:03.7.,1,1
95,Q132863254_2586.csv,sport ,superlative,Therese Johaug from Norway achieved the fastest time in the Women's 20 kilometre skiathlon with a time of 47:57.1.,1,1
96,Q132863254_2586.csv,sport ,count,There are 6 athletes from Sweden participating in the Women's 20 kilometre skiathlon.,1,1
97,Q132863254_2586.csv,sport ,comparative,Krista Pärmäkoski of Finland finished with a time that was faster than Astrid Øyre Slind of Norway by 10.3 seconds.,1,1
98,Q132863254_2586.csv,sport ,unique,"There are no duplicate ranks in the Women's 20 kilometre skiathlon results, indicating each athlete had a unique performance.",1,1
99,Q132863254_2586.csv,sport ,simple,Victoria Carl from Germany finished the race with a time of 49:41.3 and a deficit of +1:44.2.,1,1
100,Q133163768_2471.csv,sport ,superlative,Norway achieved the fastest finish time of 50:35.5 minutes in the FIS Nordic World Ski Championships 2025 Team large hill/4 × 5 km event.,1,1
101,Q133163768_2471.csv,sport ,aggregation,"The total deficit for Finland, which finished in fourth place, was 1 minute and 26 seconds compared to the leading team.",1,1
102,Q133163768_2471.csv,sport ,comparative,Italy's finish time of 51:33.8 minutes was faster than Japan's time by 1 minute and 47.8 seconds.,1,1
103,Q133163768_2471.csv,sport ,unique,There are no two teams from the same country in the top nine rankings of the FIS Nordic World Ski Championships 2025 Team large hill/4 × 5 km event.,1,1
104,Q133163768_2471.csv,sport ,simple,"The Ukrainian team, consisting of Dmytro Mazurchuk, Oleksandr Shumbarets, Oleksandr Shovkoplias, and Ruslan Shumanskyi, finished the race with a total time of 56:55.4 minutes.",1,1
105,Q132977974_2322.csv,sport ,superlative,Jens Lurås Oftebro achieved the fastest cross-country time in the FIS Nordic World Ski Championships 2025 – Individual normal hill/7.5 km compact.,1,1
106,Q132977974_2322.csv,sport ,aggregation,"The average deficit for athletes who finished in the top 10 is approximately 16.8 seconds, based on their finish times relative to the leader.",1,1
107,Q132977974_2322.csv,sport ,negation,None of the Japanese athletes placed in the top 5 of the FIS Nordic World Ski Championships 2025 – Individual normal hill/7.5 km compact.,0,1
108,Q132977974_2322.csv,sport ,comparative,"Jørgen Gråbak's total finish time was significantly longer than that of Julian Schmid, despite having a shorter start delay.",1,1
109,Q132977974_2322.csv,sport ,unique,There are 5 different countries represented in the top 10 positions of the FIS Nordic World Ski Championships 2025 – Individual normal hill/7.5 km compact.,1,1
110,Q127500786_2649.csv,sport ,superlative,Canada has the highest goal difference (+24) among all teams.,1,1
111,Q127500786_2649.csv,sport ,aggregation,"The total number of points scored by the top 3 teams (Canada, United States, and Sweden) is 33.",1,1
112,Q127500786_2649.csv,sport ,comparative,"Finland has a higher goal difference (+9) than Slovakia (+7), despite having fewer points (6 vs. 8).",1,1
113,Q127500786_2649.csv,sport ,ordinal,Germany is the third team in Group B with a seed of 10.,0,1
114,Q127500786_2649.csv,sport ,unique,There are no two teams from the same group that have identical goal differences.,1,0
115,Q133099581_2313.csv,sport ,superlative,"Carina Edlinger, guided by Jakob Kainz from Austria, achieved the fastest time in the Women's para cross-country sprint with a time of 3:51.43.",1,1
116,Q133099581_2313.csv,sport ,count,Germany has the highest number of participants in the Women's para cross-country sprint with three athletes competing.,1,1
117,Q133099581_2313.csv,sport ,unique,"There are 6 different countries represented in the Women's para cross-country sprint: Austria, Czech Republic, Germany, Ukraine, Poland, and Kazakhstan.",1,1
118,Q133099581_2313.csv,sport ,comparative,"Oksana Shyshkova from Ukraine finished with a time of 4:27.81, which is faster than Nataliia Tkachenko's time by 36.38 seconds.",1,1
119,Q133099581_2313.csv,sport ,simple,"Anna Grachova, guided by Yermek Ormantayev from Kazakhstan, finished the race in 5:42.49.",1,1
120,Q132860497_2477.csv,sport ,superlative,Johannes Høsflot Klæbo from Norway achieved the fastest time in the Men's sprint with a time of 2:36.32.,1,1
121,Q132860497_2477.csv,sport ,aggregation,The average deficit time for athletes finishing after the top three is +4.01 seconds.,1,1
122,Q132860497_2477.csv,sport ,comparative,"Federico Pellegrino from Italy had a faster time than Valerio Grond from Switzerland, despite both being from different countries and having close times.",1,1
123,Q132860497_2477.csv,sport ,unique,There are no two athletes from the same country in the top three ranks of the Men's sprint event.,0,0
124,Q132860497_2477.csv,sport ,all,All Norwegian athletes finished within the top 16 positions in the Men's sprint event.,1,0
125,Q132818161_2124.csv,sport ,superlative,Gyda Westvold Hansen from Norway achieved the fastest time in the Women's 5 km mass start/individual normal hill event.,1,1
126,Q132818161_2124.csv,sport ,unique,"There are no two different players from Japan with the same point deficit, showing the variability in their performances.",1,0
127,Q132818161_2124.csv,sport ,aggregation,The average point deficit for athletes finishing outside the top 5 is -10.2 points.,0,1
128,Q132818161_2124.csv,sport ,comparative,"Yuna Kasai from Japan has a higher point deficit than Nathalie Armbruster from Germany, despite finishing just one place ahead of her in the race.",0,0
129,Q132818161_2124.csv,sport ,simple,Marte Leinan Lund finished second with a time of 13:38.3 and is from Norway.,1,1
130,Q132993305_2773.csv,sport ,superlative,Johannes Høsflot Klæbo achieved the fastest time in the FIS Nordic World Ski Championships 2025 – Men's 10 kilometre classical with a time of 28:16.6.,1,1
131,Q132993305_2773.csv,sport ,comparative,"The deficit between the first and second place is +8.8 seconds, which is less than the deficit between the third and fourth place, which is +3.4 seconds (from 28:16.6 to 28:27.6).",0,0
132,Q132993305_2773.csv,sport ,count,There are 5 Norwegian athletes in the top 50 of the FIS Nordic World Ski Championships 2025 – Men's 10 kilometre classical.,1,1
133,Q132993305_2773.csv,sport ,unique,No two athletes from the United States have a deficit time that is exactly the same in the FIS Nordic World Ski Championships 2025 – Men's 10 kilometre classical.,1,1
134,Q132993305_2773.csv,sport ,simple,Andrew Musgrave from Great Britain finished with a time of 29:17.2 and had a deficit of +1:00.6 in the FIS Nordic World Ski Championships 2025 – Men's 10 kilometre classical.,1,1
135,Q133102508_2417.csv,sport ,superlative,Norway achieved the fastest overall time in the FIS Nordic World Ski Championships 2025 Men's 4 × 7.5 kilometre relay with a time of 1:08:13.7.,1,1
136,Q133102508_2417.csv,sport ,comparative,"The United States team had a deficit of +1:03.0, which was longer than the deficit of Germany (+1:12.2).",0,1
137,Q133102508_2417.csv,sport ,count,There are 5 teams that finished within the first minute after Norway's finish time.,0,1
138,Q133102508_2417.csv,sport ,ordinal,"France came in 4th place with a total time of 1:08:38.9, making them the fourth fastest team in the relay.",1,1
139,Q133102508_2417.csv,sport ,aggregation,The average deficit for teams finishing between 6th and 10th place was approximately +57 seconds.,1,1
140,Q117323526_2127.csv,sport ,superlative,Italy has the highest total medal count with 8 medals.,1,1
141,Q117323526_2127.csv,sport ,aggregation,"The total number of gold, silver, and bronze medals awarded in the 2025 European Karate Championships is 64.",1,0
142,Q117323526_2127.csv,sport ,comparative,"Germany has more bronze medals than Italy, despite having fewer total medals overall.",0,1
143,Q117323526_2127.csv,sport ,unique,"There are 3 countries that won only silver and bronze medals without any gold medals: Montenegro, Latvia, and Albania.",0,1
144,Q117323526_2127.csv,sport ,simple,"Croatia has a total of 5 medals, including 2 gold, 2 silver, and 1 bronze.",1,1
145,Q118499999_2198.csv,sport ,superlative,"The mixed doubles event reaches the finals (F) on May 24th, which is the furthest progression among all events.",1,1
146,Q118499999_2198.csv,sport ,aggregation,"Across all events, there are a total of 5 rounds played by May 19th (R64 for men's and women's singles, R32 for doubles).",1,1
147,Q118499999_2198.csv,sport ,negation,None of the events have reached the semi-finals (SF) or finals (F) before May 21st.,0,1
148,Q118499999_2198.csv,sport ,comparative,"The men's and women's singles events have a more gradual progression through the rounds compared to doubles events, which reach the quarter-finals (QF) by May 22nd.",1,0
149,Q118499999_2198.csv,sport ,ordinal,The first round of the mixed doubles event that is not played on May 17th or 18th occurs on May 19th (R32).,1,1
150,Q131005100_2341.csv,sport ,superlative,KuPS has the best record in round 7 with a win.,1,1
151,Q131005100_2341.csv,sport ,negation,HJK did not achieve any wins until round 4 of the 2025 Veikkausliiga.,0,0
152,Q131005100_2341.csv,sport ,count,"There are 3 teams (Gnistan, Haka, and Jaro) that have a win in their first round match.",1,0
153,Q131005100_2341.csv,sport ,comparative,Inter Turku has more draws than any other team in the first six rounds of the 2025 Veikkausliiga.,0,0
154,Q131005100_2341.csv,sport ,all,All teams have at least one loss by round 7 of the 2025 Veikkausliiga.,0,0
155,Q131559340_2268.csv,sport ,superlative,"Dinamo Minsk has the largest stadium capacity in the 2025 Belarusian Premier League with 22,000 seats.",1,1
156,Q131559340_2268.csv,sport ,comparative,"Gomel's Central Stadium has a higher capacity than Isloch's FC Minsk Stadium by more than 11,000 seats.",1,1
157,Q131559340_2268.csv,sport ,count,"There are three teams in the 2025 Belarusian Premier League that have stadium capacities under 5,000: Arsenal, Maxline Vitebsk, and Smorgon.",0,0
158,Q131559340_2268.csv,sport ,aggregation,"The average stadium capacity of all teams in the 2025 Belarusian Premier League is approximately 7,463 seats.",1,1
159,Q131559340_2268.csv,sport ,unique,No two teams in the 2025 Belarusian Premier League share the same stadium as their home venue.,0,1
160,Q133864342_2748.csv,sport ,superlative,France (FRA) achieved the highest total medal count with 4 medals.,1,1
161,Q133864342_2748.csv,sport ,aggregation,"The total number of gold, silver, and bronze medals awarded in the 2025 European Running Championships is 6 each, totaling 18 medals.",1,1
162,Q133864342_2748.csv,sport ,comparative,"Italy (ITA) has a higher total medal count than Belgium (BEL), despite both countries having the same number of bronze medals.",0,1
163,Q133864342_2748.csv,sport ,ordinal,"Spain (ESP) is the fourth-ranked nation in the 2025 European Running Championships with 1 gold, 1 silver, and no bronze medals.",1,1
164,Q133864342_2748.csv,sport ,unique,There are 8 different nations participating in the 2025 European Running Championships.,1,1
165,Q104396713_2798.csv,sport ,superlative,France achieved the highest total medal count with 13 medals in the Biathlon World Championships 2025.,1,1
166,Q104396713_2798.csv,sport ,aggregation,"The total number of gold, silver, and bronze medals awarded across all nations was 12 each, summing up to a total of 36 medals.",1,1
167,Q104396713_2798.csv,sport ,comparative,Norway won more gold medals (4) than Sweden and Germany combined (1 + 1 = 2).,0,1
168,Q104396713_2798.csv,sport ,unique,There are 8 different nations represented in the Biathlon World Championships 2025.,1,1
169,Q104396713_2798.csv,sport ,ordinal,"The second-ranked nation, Norway, secured a total of 9 medals.",1,1
170,Q116192898_2779.csv,sport ,simple,Falkenbergs FF drew in the first round.,0,0
171,Q116192898_2779.csv,sport ,superlative,"Örebro SK has the most losses in the first seven rounds, with all but one match resulting in a loss.",1,0
172,Q116192898_2779.csv,sport ,comparative,Kalmar FF has more wins than Falkenbergs FF after 8 rounds.,0,0
173,Q116192898_2779.csv,sport ,aggregation,The total number of draws across all teams in the first round is 6.,1,1
174,Q116192898_2779.csv,sport ,ordinal,Helsingborgs IF's first win occurred in the third round.,1,1
175,Q63565482_2142.csv,sport ,superlative,Johannes Høsflot Klæbo from Norway achieved the highest total medal count with 6 medals in Cross-country.,1,1
176,Q63565482_2142.csv,sport ,aggregation,The total number of medals won by all athletes in Nordic combined is 14.,1,0
177,Q63565482_2142.csv,sport ,negation,"Therese Johaug from Norway did not win any gold medals, despite winning a total of 4 medals.",0,1
178,Q63565482_2142.csv,sport ,comparative,Vinzenz Geiger from Germany won more bronze medals (2) than gold or silver in Nordic combined.,1,1
179,Q63565482_2142.csv,sport ,count,There are 5 athletes from Norway who have won at least one medal in Cross-country.,1,1
180,Q130317940_2988.csv,sport ,superlative,Shakhzodxuja Sharipov of Uzbekistan achieved the highest placement among his countrymen by winning the gold medal in the Middleweight (−90 kg) category.,1,1
181,Q130317940_2988.csv,sport ,count,There are 4 different bronze medalists from Uzbekistan across all weight categories.,1,1
182,Q130317940_2988.csv,sport ,unique,"There are 7 different nations represented in the tournament, with athletes winning medals in various weight classes.",1,1
183,Q130317940_2988.csv,sport ,comparative,"In the Half-middleweight (−81 kg) category, Timur Arbuzov from IJF has a higher placement than Arslonbek Tojiev from Uzbekistan.",1,1
184,Q130317940_2988.csv,sport ,simple,Matvey Kanikovskiy from IJF won the gold medal in the Half-heavyweight (−100 kg) category.,1,1
185,Q132291320_2585.csv,sport ,count,There are 5 teams from São Paulo that participated in the tournament.,0,0
186,Q132291320_2585.csv,sport ,superlative,"Corinthians achieved the highest position in the Série A1, qualifying as the Champions.",1,1
187,Q132291320_2585.csv,sport ,comparative,"Cruzeiro and Grêmio have a higher status than Internacional and Fluminense, both being qualified for the Supercopa do Brasil de Futebol Feminino.",0,1
188,Q132291320_2585.csv,sport ,negation,None of the teams from Rio Grande do Sul are eligible for a second berth in the tournament.,1,1
189,Q132291320_2585.csv,sport ,unique,"There is only one team from Amazonas, 3B da Amazônia, which participated in the Série A2 but has no status listed for qualification or second berth.",1,1
190,Q116192885_2568.csv,sport ,superlative,Mjällby AIF achieved the highest position (1st) in Round 2 of the 2025 Allsvenskan.,0,0
191,Q116192885_2568.csv,sport ,aggregation,The total number of rounds played by all teams up to Round 9 is 140.,1,1
192,Q116192885_2568.csv,sport ,comparative,AIK had a higher position than Hammarby IF in Round 7 of the 2025 Allsvenskan.,0,1
193,Q116192885_2568.csv,sport ,unique,Degerfors IF is the only team that started and ended all rounds within the top 10 positions in the 2025 Allsvenskan.,0,1
194,Q116192885_2568.csv,sport ,simple,IFK Värnamo was ranked last (16th) in every round from Round 2 to Round 9 of the 2025 Allsvenskan.,1,0
195,Q131411367_2296.csv,sport ,count,"There are 4 teams with no homegrown foreigner: FC Anyang, Gangwon FC, Gwangju FC, and Jeju SK.",1,1
196,Q131411367_2296.csv,sport ,superlative,FC Seoul has the highest number of players listed (6) among all teams in the table.,0,0
197,Q131411367_2296.csv,sport ,comparative,"Jeonbuk Hyundai Motors has more players than Pohang Steelers, with 6 players compared to 5.",1,1
198,Q131411367_2296.csv,sport ,unique,There are no two teams that have the same number of foreign players and a homegrown foreigner listed in the table.,1,1
199,Q131411367_2296.csv,sport ,simple,"Daegu FC has 5 players listed, including one homegrown foreigner named Isaac Osei.",0,1
200,Q131351495_2922.csv,sport ,superlative,Kashima Antlers has the highest number of foreign players with 5.,0,1
201,Q131351495_2922.csv,sport ,aggregation,The total number of foreign players across all clubs in the 2025 J1 League is 69.,1,1
202,Q131351495_2922.csv,sport ,negation,Fagiano Okayama does not have any Japanese players listed in their top six players.,1,1
203,Q131351495_2922.csv,sport ,comparative,Yokohama F. Marinos has more foreign players (6) than any other club in the league.,0,0
204,Q131351495_2922.csv,sport ,simple,Albirex Niigata's player Jason Geria is listed as the first player in their lineup.,1,1
205,Q124005960_2550.csv,sport ,superlative,Jennifer Gardiner achieved the highest plus-minus rating of +13 among all players.,1,1
206,Q124005960_2550.csv,sport ,aggregation,"The total number of points scored by forwards (F) is 64, while defensemen (D) scored a combined total of 8 points.",1,1
207,Q124005960_2550.csv,sport ,negation,None of the players with a plus-minus rating above +5 had any penalty minutes (PIM).,1,0
