,csv_ids,domain,label,prediction,TAPEX,TAPAS
17,2-14255774-8.html.csv,sport,comparative,The Diamondbacks had a higher record (79-77) after playing the Cardinals on September 24 compared to their record (71-74) before facing the Giants on September 10.,0,1
18,2-14255774-8.html.csv,sport,count,There were 5 games in which the Diamondbacks played against the Rockies during this period.,1,0
19,2-14255774-8.html.csv,sport,negation,"The Diamondbacks did not win any of their three games against the Cardinals from September 22 to September 25, resulting in a loss or tie each time.",0,0
20,2-17964087-2.html.csv,politics,aggregation,The average age of political appointees in Hong Kong is 37 years.,1,1
21,2-17964087-2.html.csv,politics,superlative,"Tsui Ying-wai, Caspar 徐英偉 is the youngest appointee at 31 years old.",1,1
22,2-17964087-2.html.csv,politics,comparative,"Choy Siu-min, Linda 蔡少綿 has a higher government salary than Chan Chi-yuen, Paul 陳智遠.",1,1
23,2-17964087-2.html.csv,politics,unique,There are no two appointees with the same foreign nationality in the given data.,1,1
24,2-17964087-2.html.csv,politics,all,"All political appointees listed have a government salary of at least HK$134,150.",0,0
25,2-12582968-1.html.csv,sport,superlative,"Lukáš Melich achieved his highest position of 3rd at the World Championships held in Moscow, Russia in 2013.",1,1
26,2-12582968-1.html.csv,sport,count,Lukáš Melich participated in the World Championships a total of 4 times between 2005 and 2013.,1,1
27,2-12582968-1.html.csv,sport,comparative,"Lukáš Melich's performance at the Olympic Games in London, Great Britain (6th place) was better than his performance at the Beijing Olympics (29th place).",1,1
28,2-12582968-1.html.csv,sport,aggregation,The average position of Lukáš Melich across all World Championships is 10.5.,1,1
29,2-12582968-1.html.csv,sport,ordinal,"Lukáš Melich's first appearance in a major international competition was at the World Junior Championships in Annecy, France in 1998, where he placed 10th.",1,1
30,2-14820149-3.html.csv,sport,superlative,Juan Garriga achieved his highest number of wins (3) in 1988 while racing in the 250cc class for Ducados - Yamaha.,1,1
31,2-14820149-3.html.csv,sport,aggregation,The total points accumulated by Juan Garriga across all years and classes is 678.,1,1
32,2-14820149-3.html.csv,sport,negation,Juan Garriga never scored any points in the 250cc class for Yamaha in 1984.,1,1
33,2-14820149-3.html.csv,sport,comparative,Juan Garriga scored more points in 1988 (221) compared to his total points in the 500cc class from 1986 to 1993 (370).,0,0
34,2-14820149-3.html.csv,sport,ordinal,"The first year Juan Garriga achieved more than 40 points was 1987, when he raced in the 250cc class for Ducados - Yamaha.",1,1
35,2-12392766-3.html.csv,sport,superlative,The United States achieved the highest total medal count with 36 medals.,1,1
36,2-12392766-3.html.csv,sport,aggregation,The total number of gold medals awarded in the 2005-06 ISU Junior Grand Prix was 27.,1,0
37,2-12392766-3.html.csv,sport,comparative,Russia won more silver medals than Japan by a margin of 3 medals.,1,1
38,2-12392766-3.html.csv,sport,unique,"Only the United States and Russia won double-digit numbers of gold, silver, and bronze medals.",1,1
39,2-12392766-3.html.csv,sport,ordinal,Japan is the third-ranked nation in terms of total medal count with 14 medals.,1,1
40,2-1140095-1.html.csv,sport,unique,"Jim Clark is the only driver who achieved pole position, fastest lap, and won the race in the South African Grand Prix.",1,1
41,2-1140095-1.html.csv,sport,count,"There are 3 races where Graham Hill was on pole position: Spanish Grand Prix, Monaco Grand Prix, and British Grand Prix.",0,0
42,2-1140095-1.html.csv,sport,comparative,"Jackie Stewart won more races than any other driver in the 1968 Formula One season, with a total of 3 victories.",1,1
43,2-1140095-1.html.csv,sport,superlative,"The Belgian Grand Prix had the earliest date among all the races in the 1968 Formula One season, taking place on June 9th.",0,1
44,2-1140095-1.html.csv,sport,simple,Denny Hulme won both the Italian Grand Prix and Canadian Grand Prix with McLaren-Ford as his constructor.,1,1
45,2-1123180-2.html.csv,sport,superlative,Michael Schumacher achieved the fastest race time of 1:32:46.309 at the 1993 Portuguese Grand Prix.,1,1
46,2-1123180-2.html.csv,sport,count,"There were 5 drivers who completed fewer than 70 laps in the race, including Derek Warwick, Riccardo Patrese, Pedro Lamy, Johnny Herbert, and Mark Blundell.",1,1
47,2-1123180-2.html.csv,sport,comparative,"Alain Prost finished the race with a time of + 0.982 seconds behind Michael Schumacher, which was faster than Damon Hill's finishing time of + 8.206 seconds.",0,1
48,2-1123180-2.html.csv,sport,unique,No two drivers started from the same grid position in the 1993 Portuguese Grand Prix.,0,1
49,2-1123180-2.html.csv,sport,simple,"Damon Hill, driving for Williams-Renault, finished the race in third place with a time of + 8.206 seconds behind the leader.",1,0
50,1-2419754-1.html.csv,sport,superlative,"Saint Louis University is the oldest institution in the Great Midwest Conference, founded in 1818.",1,1
51,1-2419754-1.html.csv,sport,aggregation,"The average enrollment of institutions in the Great Midwest Conference is approximately 20,957 students.",1,1
52,1-2419754-1.html.csv,sport,negation,None of the institutions in the Great Midwest Conference are public universities located in Illinois.,1,1
53,1-2419754-1.html.csv,sport,count,There are six institutions that joined and left the Great Midwest Conference between 1991 and 1995.,1,1
54,1-2419754-1.html.csv,sport,comparative,"The University of Cincinnati has a higher enrollment than Marquette University by over 29,000 students.",1,1
55,2-17746881-1.html.csv,sport,superlative,US Orléans (D2) achieved the highest total score in both rounds against Paris SG (D1).,1,1
56,2-17746881-1.html.csv,sport,unique,FC Sochaux - Montbéliard (D1) is the only team that won its match but drew in the second round.,0,0
57,2-17746881-1.html.csv,sport,aggregation,The total number of goals scored across all matches and rounds was 48.,1,1
58,2-17746881-1.html.csv,sport,comparative,AS Monaco (D1) scored more in the second round than FC Nantes (D1) did in both rounds combined.,0,0
59,2-17746881-1.html.csv,sport,simple,OGC Nice (D1) lost to AJ Auxerre (D1) with a score of 1 - 5 in the final match.,1,1
60,1-23157997-13.html.csv,sport,superlative,Tom Zirbel achieved the highest number of stage wins with a total of 2 stages won.,0,0
61,1-23157997-13.html.csv,sport,negation,"Kenneth Hanson did not win any stages, despite leading the mountains classification in Stages 3 and 4.",0,0
62,1-23157997-13.html.csv,sport,count,There were a total of 5 different winners across all 6 stages of the 2009 Nature Valley Grand Prix.,1,0
63,1-23157997-13.html.csv,sport,comparative,"Thomas Soladay scored more points than any other rider in the points classification, leading it from Stage 2 onwards.",1,1
64,1-23157997-13.html.csv,sport,unique,Bissell is the only team that consistently held the team classification lead throughout all stages of the event.,1,1
65,2-187504-13.html.csv,sport,superlative,The Soviet Union achieved the highest total medal count with 29 medals in the 1988 Winter Olympics.,1,1
66,2-187504-13.html.csv,sport,aggregation,"East Germany and the Soviet Union together won a combined total of 54 medals, which is more than half of the top 10 countries' medal count.",0,0
67,2-187504-13.html.csv,sport,comparative,"Finland had more silver medals (1) than Sweden (0), despite both countries having the same number of gold and bronze medals.",1,1
68,2-187504-13.html.csv,sport,unique,Canada is the only country in the top 13 that did not win any gold medals in the 1988 Winter Olympics.,1,1
69,2-187504-13.html.csv,sport,ordinal,"Switzerland, ranked third overall, was the first country to achieve an equal number of gold, silver, and bronze medals (5 each).",1,1
70,2-18855244-2.html.csv,mix,superlative,"Michael Phelps won the most medals with a total of 22, making him the top athlete in terms of medal count.",1,1
71,2-18855244-2.html.csv,mix,aggregation,"The United States has the highest number of athletes listed, totaling 10 different entries across various sports and events.",1,1
72,2-18855244-2.html.csv,mix,comparative,"Paavo Nurmi won more medals in athletics than any other Finnish athlete in the table, with a total of 4 medals.",0,0
73,2-18855244-2.html.csv,mix,ordinal,"Larisa Latynina is the first and only Soviet Union athlete to win 18 medals, making her the most decorated gymnast in this dataset.",1,1
74,2-18855244-2.html.csv,mix,unique,"There are no other athletes from Germany listed in the table besides Carl Schuhmann and Hermann Weingärtner, who both won multiple medals in gymnastics.",1,0
75,2-14076898-4.html.csv,sport,superlative,The team with the highest goal difference (51 - 10) also has the most points (12).,1,1
76,2-14076898-4.html.csv,sport,aggregation,The average number of games played by all teams is 7.,1,1
77,2-14076898-4.html.csv,sport,negation,No team lost more than 6 games in the tournament.,0,1
78,2-14076898-4.html.csv,sport,comparative,Teams with fewer losses generally have a higher goal difference and more points compared to teams with more losses.,1,1
79,2-14076898-4.html.csv,sport,count,There are 3 teams that scored exactly 7 points in the tournament.,1,1
80,2-16045118-20.html.csv,mix,superlative,"Whoopi Goldberg has won the most awards among Black Golden Globe winners and nominees, with two wins in 1986 for 'The Color Purple' and 1991 for 'Ghost'.",1,1
81,2-16045118-20.html.csv,mix,ordinal,"Diana Ross was the first Black actress to win a Golden Globe Award, winning New Star - Actress for 'Lady Sings the Blues' in 1973.",1,1
82,2-16045118-20.html.csv,mix,unique,"There is only one instance of an award being won by an actor for a musical or comedy role, which was Angela Bassett for Best Actress - Musical or Comedy for 'What’s Love Got to Do with It' in 1994.",1,1
83,2-16045118-20.html.csv,mix,comparative,"Diahann Carroll received more nominations (2) than any other actress who did not win an award, including nominations in 1975 and 1993 for 'Claudine' and 'Sister Act', respectively.",0,0
84,2-16045118-20.html.csv,mix,simple,"In 2010, Mo'nique won the Best Supporting Actress award for her role in 'Precious: Based on the Novel Push by Sapphire'.",1,1
85,2-10234157-2.html.csv,sport,superlative,Andy Goode of Leicester Tigers achieved the highest points with 207 in the 2007-08 English Premiership (Rugby Union).,1,1
86,2-10234157-2.html.csv,sport,count,"There are three players who did not score any tries in the 2007-08 season: Charlie Hodgson, Alberto Di Bernardo, and Adrian Jarvis.",1,1
87,2-10234157-2.html.csv,sport,comparative,Danny Cipriani scored more points (192) than Glen Jackson (179) in the 2007-08 English Premiership (Rugby Union).,1,1
88,2-10234157-2.html.csv,sport,all,All players from Harlequins did not score any drop goals during the 2007-08 season.,0,0
89,2-10234157-2.html.csv,sport,simple,Ryan Lamb scored 4 tries for Gloucester Rugby in the 2007-08 English Premiership (Rugby Union).,1,1
90,2-11963735-4.html.csv,sport,superlative,"Allen Iverson scored the highest points in a single game with 51 points against the Lakers on December 5, 2007.",1,1
91,2-11963735-4.html.csv,sport,aggregation,"The average attendance for home games played by the Denver Nuggets from December 2 to December 30, 2007, was approximately 16,489 people.",1,1
92,2-11963735-4.html.csv,sport,comparative,The Denver Nuggets had a better record after their game against the Trail Blazers on December 20 compared to before their game against the Kings on December 8.,1,0
93,2-11963735-4.html.csv,sport,unique,Carmelo Anthony and Allen Iverson were the only two players who led in scoring for the Denver Nuggets during this period.,1,1
94,2-11963735-4.html.csv,sport,negation,"The Denver Nuggets did not lose a home game against the Lakers, despite losing their away game against the Spurs on December 15, 2007.",0,1
95,1-25030512-41.html.csv,politics,superlative,"Bob Brady received the highest percentage of votes among all incumbents in the Pennsylvania House of Representatives elections, 2012.",1,1
96,1-25030512-41.html.csv,politics,aggregation,The average percentage of votes for Republican candidates across all listed districts was approximately 59.3%.,1,1
97,1-25030512-41.html.csv,politics,negation,"Mark Critz did not win re-election in Pennsylvania's 12th district, marking a shift from Democratic to Republican representation.",1,1
98,1-25030512-41.html.csv,politics,comparative,Allyson Schwartz received more votes than any other Democratic incumbent in the listed districts of Pennsylvania.,0,1
99,1-25030512-41.html.csv,politics,count,There were 4 districts where the Republican candidate won by a margin greater than 60%.,0,1
100,2-15177130-1.html.csv,sport,superlative,Reg Parnell achieved the highest number of race finishes among all drivers listed in the 'brm type 15' races.,0,1
101,2-15177130-1.html.csv,sport,count,"There are 4 different circuits where the 'brm type 15' was raced: Silverstone, Goodwood, Pedralbes, and Bremgarten.",1,1
102,2-15177130-1.html.csv,sport,comparative,Reg Parnell had a better race result (position 5) in the British Grand Prix on 14th July 1951 compared to Peter Walker who finished in position 7.,1,1
103,2-15177130-1.html.csv,sport,negation,"Juan Manuel Fangio did not participate in any of the 'brm type 15' races that he was listed for, as indicated by his 'not present' status.",0,1
104,2-15177130-1.html.csv,sport,unique,All drivers who participated in the Grand Prix de l'Albigeois final on 31st May 1953 were also part of its qualifying heat.,1,0
105,2-17337904-12.html.csv,mix,count,"There are 3 different states with a ruler titled 'Marquis': Cai, Jin, and Wey.",1,0
106,2-17337904-12.html.csv,mix,unique,"The state of Qin is the only one to have rulers with three different titles: Marquis, Ruler, and Ruler again (Qin Zhong).",1,1
107,2-17337904-12.html.csv,mix,comparative,Chu has more sovereigns listed than any other state in the 840s BC.,0,0
108,2-17337904-12.html.csv,mix,simple,"The ruler of Qi, Duke Wu, belongs to the Jiang royal house.",1,1
109,2-17337904-12.html.csv,mix,all,All rulers from the state of Lu are titled as 'Duke'.,0,0
110,1-25847911-1.html.csv,culture,superlative,The episode '英語対決!勝負だバカ6人' (English Showdown! Fight for Stupid 6) achieved the highest rating at 17.9%.,1,1
111,1-25847911-1.html.csv,culture,aggregation,The average rating of all episodes listed in the table is approximately 15.2%.,1,1
112,1-25847911-1.html.csv,culture,comparative,The episode '泣くな!お前の人生だ!' (Don't Cry! It's Your Life!) had a higher rating than the episode '壁にぶつかるまで我慢しろ' (Hold Out Until You Hit the Wall).,1,1
113,1-25847911-1.html.csv,culture,count,There are 6 episodes that have ratings above 15%.,1,0
114,1-25847911-1.html.csv,culture,simple,"The episode '自らの弱さを知れ!' (Know Your Weaknesses!) was broadcast on July 15, 2005.",1,1
115,2-15029747-1.html.csv,culture,unique,Brandi Love received nominations and a win in three different award ceremonies in 2013.,0,0
116,2-15029747-1.html.csv,culture,count,There are five total entries for Brandi Love's awards and nominations in 2013.,0,0
117,2-15029747-1.html.csv,culture,superlative,The highest recognition Brandi Love received in 2013 was winning the Best Cougar / Milf Performer (Editor’s Choice) at the NightMoves Award.,1,1
118,2-15029747-1.html.csv,culture,comparative,Brandi Love had more nominations than wins across all ceremonies in 2013.,1,0
119,2-15029747-1.html.csv,culture,simple,"In 2013, Brandi Love was nominated for the Milf / Cougar Performer of the Year at the AVN Award ceremony.",1,1
120,2-11713403-3.html.csv,sport,superlative,Chris Jackson achieved the highest number of receptions with 119.,1,1
121,2-11713403-3.html.csv,sport,aggregation,The total number of touchdowns scored by all players is 86.,1,1
122,2-11713403-3.html.csv,sport,negation,None of the players had more than 48 yards in their longest reception.,1,0
123,2-11713403-3.html.csv,sport,comparative,Derek Lee's average yards per reception (11.2) is lower than Chris Jackson's (12.1).,1,1
124,2-11713403-3.html.csv,sport,count,There are 7 players who had at least one touchdown.,0,0
125,2-18025901-1.html.csv,sport,superlative,"The highest attendance at an FA Cup third-fourth place match was 25,841 at St Andrew's in the 1971-72 season.",0,1
126,2-18025901-1.html.csv,sport,unique,Stoke City is the only team to have both won and lost in these matches over the seasons listed.,0,1
127,2-18025901-1.html.csv,sport,aggregation,The total number of matches played in the FA Cup third-fourth place from 1969-70 to 1973-74 is 5.,0,1
128,2-18025901-1.html.csv,sport,comparative,Manchester United scored more goals against Watford (2) than Burnley did against Leicester City (1).,1,1
129,2-18025901-1.html.csv,sport,simple,Wolverhampton Wanderers won their match with a score of 3-1 against Arsenal in the 1972-73 FA Cup third-fourth place match.,1,1
130,1-24584486-1.html.csv,sport,superlative,James Calado achieved the highest number of wins (8) in the British Formula Renault 2.0 series during the 2009 season.,1,1
131,1-24584486-1.html.csv,sport,aggregation,The total number of races James Calado participated in across all series and seasons is 137.,1,1
132,1-24584486-1.html.csv,sport,comparative,James Calado had more podium finishes (12) than wins (5) in the British Formula Three Championship in 2010.,0,1
133,1-24584486-1.html.csv,sport,ordinal,"The second series where James Calado scored points was the Formula Renault 2.0 Eurocup in 2009, following his participation in the British Formula Renault 2.0 earlier that year.",1,1
134,1-24584486-1.html.csv,sport,unique,James Calado is the only driver listed who has won races in both the GP3 Series and the GP2 Final.,1,0
135,2-10750694-19.html.csv,sport,superlative,"The game between Geelong and Carlton at Kardinia Park had the highest crowd attendance with 49,107 spectators.",1,1
136,2-10750694-19.html.csv,sport,negation,Carlton did not score more than 32 points in their match against Geelong on 30 August 1952.,1,1
137,2-10750694-19.html.csv,sport,comparative,Richmond scored higher than Essendon by 25 points in their game at Punt Road Oval on 30 August 1952.,1,0
138,2-10750694-19.html.csv,sport,count,There were 6 VFL matches played on 30 August 1952 across different venues.,1,1
139,2-10750694-19.html.csv,sport,simple,Geelong's home game against Carlton was held at Kardinia Park.,1,1
140,2-17832085-4.html.csv,sport,superlative,Hércules CF achieved the highest number of points in the 1965-66 Segunda División with 39 points.,1,1
141,2-17832085-4.html.csv,sport,aggregation,The total number of goals scored by all teams in the 1965-66 Segunda División is 720.,1,1
142,2-17832085-4.html.csv,sport,comparative,"Levante UD had a better goal difference (+20) than Hércules CF, despite having fewer points (34 compared to 39).",0,1
143,2-17832085-4.html.csv,sport,unique,CD Badajoz is the only team with a negative goal difference of -36 and the lowest number of wins (4) in the league.,1,1
144,2-17832085-4.html.csv,sport,simple,"Real Valladolid scored 49 goals, which is the highest among all teams in the 1965-66 Segunda División.",1,1
145,2-10774891-18.html.csv,sport,superlative,South Melbourne achieved the highest score of the day with 17.11 (113) against North Melbourne.,1,1
146,2-10774891-18.html.csv,sport,aggregation,"The total crowd across all matches on August 24, 1957 was 135,087.",1,1
147,2-10774891-18.html.csv,sport,negation,Collingwood did not score more than 60 points in their match against St Kilda.,1,1
148,2-10774891-18.html.csv,sport,comparative,Melbourne scored 49 more points than Richmond in their match at the MCG.,1,1
149,2-10774891-18.html.csv,sport,simple,"The match between Fitzroy and Geelong was held at Brunswick Street Oval with a crowd of 10,000 people.",1,1
150,2-1825661-2.html.csv,mix,superlative,"The model with the highest number built is the 300sel 3.5, with 9,483 units produced.",1,1
151,2-1825661-2.html.csv,mix,aggregation,"A total of 23,420 Mercedes-Benz W108 series models were built across all variants from 1965 to 1972.",1,1
152,2-1825661-2.html.csv,mix,ordinal,"The second model in the production timeline is the 300sel with chassis code w109.016, which was produced from December 1967 to January 1970.",1,0
153,2-1825661-2.html.csv,mix,comparative,"The 300sel 6.3 has a larger engine displacement (6.3L) compared to the 300sel, which has a 2.8L engine in its later production period.",1,1
154,2-1825661-2.html.csv,mix,unique,There are no two models in this series that share both the same chassis code and production time period.,1,1
155,2-10361861-2.html.csv,sport,superlative,"The highest attendance was recorded on December 7, 1980, when the Vikings played against the Tampa Bay Buccaneers with 65,649 spectators.",1,0
156,2-10361861-2.html.csv,sport,aggregation,The Vikings won a total of 9 games during their 1980 season.,1,1
157,2-10361861-2.html.csv,sport,count,The Vikings played the Chicago Bears twice and had one win and one loss against them.,1,1
158,2-10361861-2.html.csv,sport,comparative,The Vikings scored more points in their game against the Atlanta Falcons (24) than they did in their game against the Philadelphia Eagles (7).,0,1
159,2-10361861-2.html.csv,sport,unique,There were 16 unique opponents faced by the Minnesota Vikings during their 1980 season.,1,1
160,2-10773616-16.html.csv,sport,superlative,Melbourne achieved the highest away team score with 94 points against Richmond.,1,1
161,2-10773616-16.html.csv,sport,aggregation,"The total crowd across all games played on August 14, 1954, was 122,670 people.",1,1
162,2-10773616-16.html.csv,sport,comparative,Essendon scored more points as an away team (80) than Carlton did as a home team (76).,0,0
163,2-10773616-16.html.csv,sport,all,"All games in the 1954 VFL season listed were played on August 14, 1954.",1,1
164,2-10773616-16.html.csv,sport,unique,There are no duplicate venues in this list of matches from the 1954 VFL season.,1,0
165,2-1100124-1.html.csv,sport,aggregation,"The average attendance for all games in the 1964 World Series was approximately 45,208.",1,1
166,2-1100124-1.html.csv,sport,superlative,"Game 3 at Yankee Stadium (I) had the highest attendance with 67,101 spectators.",0,1
167,2-1100124-1.html.csv,sport,comparative,The duration of Game 5 was longer than that of Game 4 by 19 minutes.,0,0
168,2-1100124-1.html.csv,sport,count,There were 3 games played at Busch Stadium (I) in the 1964 World Series.,1,0
169,2-1100124-1.html.csv,sport,ordinal,The second game of the series was played on October 8 at Busch Stadium (I).,1,1
170,2-11048203-1.html.csv,sport,superlative,"The highest score in a single match was 5 - 0, which occurred on February 18, 2004, during the 2006 FIFA World Cup qualification.",1,1
171,2-11048203-1.html.csv,sport,aggregation,There were a total of 3 wins and 1 draw in friendly matches between 2004 and 2013.,1,0
172,2-11048203-1.html.csv,sport,negation,"Hatem Aqel's team never won the 2011 AFC Asian Cup qualification match against Singapore, held on January 28, 2009.",1,0
173,2-11048203-1.html.csv,sport,count,There are 4 matches where Hatem Aqel played in Amman as a venue.,1,1
174,2-11048203-1.html.csv,sport,ordinal,"The second match that resulted in a loss was on September 9, 2009, against an opponent not specified, during a friendly match.",1,0
175,2-17324893-3.html.csv,sport,simple,The New York Rangers played against the Vancouver Canucks on November 8th.,1,1
176,2-17324893-3.html.csv,sport,aggregation,The total number of games played in November was 14.,0,0
177,2-17324893-3.html.csv,sport,superlative,"The highest score achieved by the New York Rangers in a single game during November was 7, which occurred twice (against California Golden Seals and Toronto Maple Leafs).",1,0
178,2-17324893-3.html.csv,sport,comparative,The New York Rangers scored more goals against the Los Angeles Kings on November 12th (5-1) compared to their game against them on November 29th (2-2).,1,1
179,2-17324893-3.html.csv,sport,unique,There were no games in which the New York Rangers and the Chicago Black Hawks played more than once in November.,1,1
180,2-1520959-1.html.csv,culture,superlative,"The Buffalo Mountain Coaster is the oldest ride in Drayton Manor Theme Park, having opened in 1987.",1,1
181,2-1520959-1.html.csv,culture,unique,There are no two rides with the same manufacturer in the Action Park themed area.,1,1
182,2-1520959-1.html.csv,culture,count,"There are three different themed areas represented in the table: Action Park, Aerial Park, and Thomas Land.",1,1
183,2-1520959-1.html.csv,culture,simple,The G Force rollercoaster was manufactured by Mauer Söhne and opened in 2005.,1,1
184,2-1520959-1.html.csv,culture,comparative,The Ben 10 - Ultimate Mission opened later than the Troublesome Trucks Runaway Coaster.,1,1
185,2-1235883-1.html.csv,sport,aggregation,Umberto Maglioli scored a total of 6 points over his Formula One career from 1953 to 1957.,0,1
186,2-1235883-1.html.csv,sport,superlative,"The highest number of points Umberto Maglioli scored in a single year was 2, achieved in 1954 with Scuderia Ferrari using the Ferrari 625 chassis.",1,1
187,2-1235883-1.html.csv,sport,negation,Umberto Maglioli never scored any points in his Formula One career when driving for entrants other than Scuderia Ferrari.,1,0
188,2-1235883-1.html.csv,sport,count,"There are 3 different chassis types that Umberto Maglioli drove during his Formula One career: Ferrari 553, Ferrari 625, and Maserati 250F.",1,1
189,2-1235883-1.html.csv,sport,comparative,Umberto Maglioli scored more points in 1954 than he did in any other year during his Formula One career.,1,1
190,2-18813729-2.html.csv,culture,simple,The song 'Good Boys' by Blondie was released in the album 'The Curse of Blondie' in 2003.,1,1
191,2-18813729-2.html.csv,culture,unique,Pixie Lott is the only artist who has a remix by Dee - Lux in the year 2010.,0,0
192,2-18813729-2.html.csv,culture,comparative,"Lamb's song 'Wonder' from 2003 was released earlier than Texas' song 'Can't Resist' which was released in 2005, both featuring the 'Dead Guys Remix'.",1,1
193,2-18813729-2.html.csv,culture,count,There are three songs that were remixed by Dead Guys in the year 2003.,1,1
194,2-18813729-2.html.csv,culture,all,All songs in this list from the year 2010 have a remix by Dee - Lux.,1,1
195,2-180342-8.html.csv,mix,superlative,The Shard London Bridge is the tallest building in the list with a height of 306 meters (1004 feet).,1,1
196,2-180342-8.html.csv,mix,comparative,"St Paul's Cathedral, which was the tallest from 1710 to 1939, is shorter than Battersea Power Station, which held the title from 1939 to 1950.",1,1
197,2-180342-8.html.csv,mix,count,"There are three buildings in the City of London that have been the tallest at some point: Old St Paul's Cathedral, Monument to the Great Fire of London, and St Mary-le-Bow.",1,1
198,2-180342-8.html.csv,mix,ordinal,"The White Tower was the first building to be recorded as the tallest in London, holding the title from 1098 to 1310.",1,1
199,2-180342-8.html.csv,mix,aggregation,The total number of years across all entries during which a structure has been the tallest is 925 years.,1,1
200,2-12209065-5.html.csv,sport,superlative,"The highest attendance at a game was on July 11 against the Brewers, with 47,919 spectators.",0,1
201,2-12209065-5.html.csv,sport,aggregation,The total number of games played in this period (July 1 to July 25) is 25.,1,1
202,2-12209065-5.html.csv,sport,count,"There were two double-header games against the Tigers on July 4, resulting in a split record of 1 win and 1 loss for that day.",1,1
203,2-12209065-5.html.csv,sport,comparative,The Orioles had a higher attendance at their home game against the Blue Jays (July 15) compared to their game against the Twins (July 25).,1,1
204,2-12209065-5.html.csv,sport,all,"All games from July 1 to July 25 were played in Baltimore, as indicated by the consistent attendance figures suggesting home games.",1,1
205,2-18662679-3.html.csv,sport,simple,"Australia's team of Morgan, McRae, Long, and Noonan won the gold medal with a time of 5:36.20.",1,1
206,2-18662679-3.html.csv,sport,comparative,Italy finished just 0.22 seconds behind Australia in the men's quadruple sculls event.,1,1
207,2-18662679-3.html.csv,sport,count,There are 5 different countries represented in the top five ranks of the men's quadruple sculls event.,1,1
208,2-18662679-3.html.csv,sport,negation,Estonia did not finish within the top three positions in the men's quadruple sculls event at the 2008 Summer Olympics.,1,1
209,2-18662679-3.html.csv,sport,superlative,Australia achieved the fastest time in the men's quadruple sculls event at the 2008 Summer Olympics with a time of 5:36.20.,1,1
210,2-16570286-3.html.csv,sport,superlative,Ray Lindwall achieved the highest number of wickets (27) in the 1948 Ashes series.,1,1
211,2-16570286-3.html.csv,sport,aggregation,The average number of matches played by each player in the 1948 Ashes series was 4.57.,1,1
212,2-16570286-3.html.csv,sport,comparative,Alec Bedser had a higher bowling average (38.22) compared to Keith Miller (23.15).,1,1
213,2-16570286-3.html.csv,sport,ordinal,Jim Laker was the third player from England in terms of wickets taken during the 1948 Ashes series.,1,0
214,2-16570286-3.html.csv,sport,unique,There were no two players with the same number of matches played in the 1948 Ashes series except for all five Australian players who each played 5 matches.,0,0
215,2-17599325-1.html.csv,sport,superlative,"Alec Mildren won the most races in the 1958 Australian Drivers' Championship, with two victories.",1,1
216,2-17599325-1.html.csv,sport,count,There were a total of 9 different circuits used throughout the 1958 Australian Drivers' Championship season.,1,1
217,2-17599325-1.html.csv,sport,comparative,"The Victorian Trophy Race held on 23 February was won by Stan Jones, who also won the Phillip Island Trophy Race on 26 December, making him one of the multiple winners in this championship.",1,1
218,2-17599325-1.html.csv,sport,ordinal,"The first race of the 1958 Australian Drivers' Championship took place on 27 January at the Gnoo Blas Circuit in Orange, New South Wales.",1,1
219,2-17599325-1.html.csv,sport,unique,No two races were held at the same circuit and location combination during the 1958 Australian Drivers' Championship season.,1,1
