,csv_ids,domain,label,prediction,TAPEX,TAPAS
128,Q16158108_71.csv,mix ,ordinal,"Viktor Fedyushin is the last person listed as an Envoy, before the title 'Ambassador' became common in the list.",1,0
129,Q16158108_71.csv,mix ,simple,Konstantin Umansky's title changed from Envoy to Ambassador during his tenure.,1,1
130,Q20427522_99.csv,mix ,count,There are 12 songs in the Batak language.,0,1
131,Q20427522_99.csv,mix ,comparative,Siddik Sitompul has written more songs than any other author.,1,1
132,Q20427522_99.csv,mix ,unique,There is only one song that does not have an author listed in the Toba Batak language,1,0
133,Q20427522_99.csv,mix ,count,The Simalungun Batak language has 2 songs.,1,1
134,Q20427522_99.csv,mix ,simple,Nahum Situmorang is the author of 'Dago Inang Sarge' and 'Alusi Au'.,1,1
135,Q4435999_30.csv,mix ,unique,"There is only one female ambassador in the list, Zoya Novozhilova.",1,1
136,Q4435999_30.csv,mix ,count,A total of 15 ambassadors have served from Russia to Switzerland between 1946 and 1991.,1,1
137,Q4435999_30.csv,mix ,ordinal,"Anatoly Kulazhenkov was the first ambassador appointed after World War II, on April 30, 1946.",0,0
138,Q4435999_30.csv,mix ,simple,Pavel Yershov held the title of Envoy before being promoted to Ambassador in January 1956.,1,1
139,Q4435999_30.csv,mix ,comparative,Joseph Kuzmin served a shorter term than Dmitri Pozhidaev.,1,1
140,Q15916742_64.csv,mix ,superlative,"Zhao Shoushan served as the Governor of Qinghai Provincial People's Government for the shortest term, lasting only two years and ten months.",1,1
141,Q15916742_64.csv,mix ,count,All 21 governors listed were members of the Chinese Communist Party.,1,1
142,Q15916742_64.csv,mix ,negation,No governor served more than one non-consecutive term as Governor of Qinghai Provincial People's Government.,0,1
143,Q15916742_64.csv,mix ,ordinal,"The third governor, Sun Zuobin, is the first to have a second entry in the table with a different title: Governor of the Qinghai Provincial People's Committee.",1,1
144,Q15916742_64.csv,mix ,comparative,Song Ruixiang served a longer term than his immediate predecessor Huang Jingbo by four years and three months.,1,0
145,Q18477415_78.csv,mix ,count,There are 3 cardinals who served in the Archdiocese of Salvador.,1,1
146,Q18477415_78.csv,mix ,superlative,Eusébio Oscar Scheid is the oldest cardinal currently serving.,0,0
147,Q18477415_78.csv,mix ,comparative,More cardinals were elevated to the cardinalate by Pope John Paul II than by any other pope.,1,1
148,Q18477415_78.csv,mix ,ordinal,Jaime de Barros Câmara is the second oldest cardinal in the list.,0,0
149,Q18477415_78.csv,mix ,unique,There are no two cardinals with the same name among those who served in the Archdiocese of São Paulo.,1,0
150,Q5944564_35.csv,mix ,count,The name 'Dadvah Ahura Mazdā' appears 4 times in the list of Zoroastrian month days.,0,1
151,Q5944564_35.csv,mix ,ordinal,"The third day, Aša Vahišta, is known as Ardibeht and signifies 'the best truth'.",1,1
152,Q5944564_35.csv,mix ,unique,There are 28 unique common names listed in the table.,1,1
153,Q5944564_35.csv,mix ,superlative,"The day with the highest order number is Anaghra Raočā, known as Anaram, which means 'eternal light'.",1,1
154,Q5944564_35.csv,mix ,simple,"The common name for the day Hvar is Khorshid, representing the sun and sunshine.",1,1
155,Q774261_0.csv,mix ,count,There are a total of four airports listed in the State of Palestine.,1,1
156,Q774261_0.csv,mix ,simple,"The Yasser Arafat International Airport is located in Rafah, Gaza Strip.",1,1
157,Q774261_0.csv,mix ,superlative,"The Muqeible Airfield in Jenin, West Bank is the oldest defunct airport listed.",0,1
158,Q774261_0.csv,mix ,unique,There are two airports with ICAO codes that start with 'L' and one that starts with 'OJJR'.,0,0
159,Q774261_0.csv,mix ,all,All of the airports in the Gaza Strip are defunct.,1,0
160,Q17023233_76.csv,mix ,superlative,The deadliest disaster in Taiwan was the 1982-1983 Polio epidemic with 99 fatalities.,1,1
161,Q17023233_76.csv,mix ,count,"There are 5 different types of disasters recorded in this list: typhoons, earthquakes, epidemics and pandemics, mine disasters, and naval training disasters.",1,1
162,Q17023233_76.csv,mix ,comparative,Typhoon Wayne in 1986 caused more fatalities than Typhoon Clara in 1967.,1,1
163,Q17023233_76.csv,mix ,unique,There are no two different disasters with the exact same number of fatalities in this list.,0,1
164,Q17023233_76.csv,mix ,simple,"The typhoons were the most common type of disaster, with 14 recorded instances.",1,1
165,Q5491294_37.csv,mix ,count,There are a total of 30 different presidential terms listed in the table.,0,1
166,Q5491294_37.csv,mix ,simple,"Joannes Willem van Hasselt's membership term ended on 11 June 1799, making it the shortest membership duration among all presidents.",1,0
167,Q5491294_37.csv,mix ,superlative,Augustijn Gerhard Besier served the most number of presidential terms with a total of six terms.,1,1
168,Q5491294_37.csv,mix ,ordinal,"The first president to start their term after 1800 was Augustijn Gerhard Besier, who began his term on 17 May 1800.",0,1
169,Q5491294_37.csv,mix ,comparative,François Ermerins had more presidential terms than Anthonie Frederik Robbert Evert van Haersolte during their respective membership periods.,1,1
170,Q16158253_73.csv,mix ,count,There have been nine ambassadors of Russia to Jamaica since 1991.,0,1
171,Q16158253_73.csv,mix ,ordinal,Vladimir Romanchenko was the first ambassador of Russia to Jamaica after the dissolution of the Soviet Union.,0,0
172,Q16158253_73.csv,mix ,superlative,"Igor Lebedev had the shortest tenure as an ambassador, serving for only 24 March 2006 - 28 February 2005 = 1 year and 25 days.",1,0
173,Q16158253_73.csv,mix ,comparative,Vladimir Polyenov served longer than Igor Yakovlev as the ambassador of Russia to Jamaica.,0,1
174,Q16158253_73.csv,mix ,simple,"Sergei Petrovich is the current ambassador of Russia to Jamaica, appointed on 24 May 2021.",1,1
175,Q9373876_56.csv,mix ,superlative,Hanza Tower is the tallest building in Szczecin.,1,1
176,Q9373876_56.csv,mix ,comparative,Varso Tower is taller than all other buildings in this list.,1,1
177,Q9373876_56.csv,mix ,unique,There are no two different buildings with the same height from the city of Szczecin.,0,0
178,Q9373876_56.csv,mix ,aggregation,The average height of the tallest buildings in this list is 168.4 meters.,1,1
179,Q9373876_56.csv,mix ,negation,No building in this list was constructed before 1955.,1,1
180,Q16158097_68.csv,mix ,superlative,"Malik Fazylov served the longest term as the Ambassador of Russia to Morocco, spanning from 24 December 1983 to 1990.",1,1
181,Q16158097_68.csv,mix ,count,There are eight different ambassadors listed who have served as representatives of Russia to Morocco between 1958 and 1991.,1,1
182,Q16158097_68.csv,mix ,simple,"Dmitri Pozhidaev was the first ambassador appointed, on 11 October 1958.",1,1
183,Q16158097_68.csv,mix ,unique,Each ambassador had a unique tenure period with no overlaps in their appointment dates.,0,1
184,Q16158097_68.csv,mix ,comparative,"Sergei Kiktev's term was shorter than Aleksey Shvedov's, lasting from 25 October 1972 to 26 December 1973 compared to Aleksey Shvedov's term from 20 July 1962 to 13 August 1965.",0,0
185,Q3249894_14.csv,mix ,superlative,"The government with the longest duration was De Gasperi VII, which lasted for 712 days.",1,1
186,Q3249894_14.csv,mix ,count,There were a total of 3 governments led by Prime Minister Alcide De Gasperi during the Constituent Assembly.,1,1
187,Q3249894_14.csv,mix ,comparative,The duration of the Badoglio I government was longer than that of the Badoglio II government by 219 days.,1,1
188,Q3249894_14.csv,mix ,unique,"There are three different legislatures in which Alcide De Gasperi served as Prime Minister: Constituent Assembly, 1st legislature and 2nd legislature",1,1
189,Q3249894_14.csv,mix ,simple,Pietro Badoglio served as the prime minister for two governments during the transitional constitutional period of the Kingdom of Italy.,1,1
190,Q2120629_7.csv,mix ,superlative,"Hans van den Akker from CDA had the longest tenure in office, serving continuously from 19 May 1998 to 22 May 2002.",1,1
191,Q2120629_7.csv,mix ,count,"The parliamentary group PvdA had the highest number of members, with a total of 17 representatives during the period.",1,1
192,Q2120629_7.csv,mix ,unique,Leen van Dijke is uniquely listed under two different parliamentary groups: RPF and CU.,1,0
193,Q2120629_7.csv,mix ,comparative,"The VVD parliamentary group had a shorter average tenure compared to the CDA group, with several members serving less than four years.",0,0
194,Q2120629_7.csv,mix ,simple,"Jozias van Aartsen from VVD and Karin Adelmund from PvdA both assumed office on 19 May 1998 and left on 3 August 1998, making them the shortest-serving members.",1,1
195,Q15895936_62.csv,mix ,aggregation,The average number of shows per tour is approximately 75.,1,1
196,Q15895936_62.csv,mix ,superlative,"The 'Nowhere World Tour' had the highest attendance with 2,600,000 people.",0,0
197,Q15895936_62.csv,mix ,comparative,The 'Just Rock It! World Tour' has more shows than the 'Really Want To See You Tour'.,1,1
198,Q15895936_62.csv,mix ,negation,None of the tours have a recorded attendance for their respective locations.,1,1
199,Q15895936_62.csv,mix ,simple,"The 'Life Tour' spans from March 18, 2017 to January 6, 2019 with 122 shows.",1,1
200,Q10873224_54.csv,mix ,aggregation,The average birth year of the members is 1912.,1,1
201,Q10873224_54.csv,mix ,count,There are 8 female members in the 9th Central Committee.,1,1
202,Q10873224_54.csv,mix ,superlative,"Chen Xilian, born in 1915 is the youngest member of the committee who was a member during the 8th and also in the 10th central committees.",0,0
203,Q10873224_54.csv,mix ,unique,"There are only 2 members from Inner Mongolia: Baori Ledai, and they are both Mongolian.",1,1
204,Q10873224_54.csv,mix ,comparative,The committee has more Han ethnicity members than any other ethnicity with a total of 47 members,1,1
205,Q131542201_3060.csv,mix ,count,There are 5 episodes directed by Hannah Ayoubi.,1,1
206,Q131542201_3060.csv,mix ,simple,"The episode 'Finders Kelpers' was released on February 2, 2025.",0,1
207,Q131542201_3060.csv,mix ,unique,There are no two different episodes with the same production code of 107 and different directors.,0,0
208,Q131542201_3060.csv,mix ,comparative,Steve Wolfhard has directed more episodes than Erica Jones.,1,1
209,Q131542201_3060.csv,mix ,superlative,The episode 'Dog Eat Dog' has the earliest official release date among all episodes.,1,1
210,Q132178451_3043.csv,mix ,superlative,The earthquake with the highest magnitude (mw_mw) was 6.7 in New Zealand.,1,1
211,Q132178451_3043.csv,mix ,comparative,The earthquake in Norway had a higher mmi than the one in Mexico.,1,1
212,Q132178451_3043.csv,mix ,count,There were 5 earthquakes with a magnitude (mw_mw) of 6.0 or higher.,1,1
213,Q132178451_3043.csv,mix ,unique,The earthquake on April 7th in Indonesia was the only one to have an mmi of VII.,0,1
214,Q132178451_3043.csv,mix ,simple,"On April 4th, an earthquake near Nyaungdon Myanmar caused several houses and religious buildings to collapse.",1,1
215,Q133574091_3037.csv,mix ,aggregation,The total number of deaths across all affected countries is 5456.,1,1
216,Q133574091_3037.csv,mix ,negation,China did not report any missing persons due to the earthquake.,1,1
217,Q133574091_3037.csv,mix ,superlative,"Myanmar had the highest number of deaths, with 5352 fatalities.",1,1
218,Q133574091_3037.csv,mix ,comparative,Thailand reported fewer injuries than Myanmar but more deaths than Vietnam and China combined.,0,0
219,Q133574091_3037.csv,mix ,unique,There are four different countries affected by the 2025 earthquake in addition to Myanmar.,0,1
220,Q133379167_3038.csv,mix ,superlative,Missouri had the highest number of deaths with 12.,1,1
221,Q133379167_3038.csv,mix ,comparative,"Oklahoma experienced more injuries than any other state, with at least 142 reported.",1,0
222,Q133379167_3038.csv,mix ,aggregation,The total number of deaths across all states is at least 43.,1,1
223,Q133379167_3038.csv,mix ,count,There were seven different states affected by the tornado outbreak.,1,1
224,Q133379167_3038.csv,mix ,simple,"Texas reported a significant number of injuries, described as 'multiple'.",1,1
225,Q134044277_3039.csv,mix ,superlative,Maharashtra experienced the highest number of deaths in India due to the 2025 Pahalgam attack.,1,1
226,Q134044277_3039.csv,mix ,count,There are 19 states in India affected by the 2025 Pahalgam attack.,1,0
227,Q134044277_3039.csv,mix ,aggregation,"The total number of deaths across all affected regions is 26, with a corresponding total of 17 injured individuals.",1,1
228,Q134044277_3039.csv,mix ,negation,No state in India reported more than 6 deaths due to the attack.,1,1
229,Q134044277_3039.csv,mix ,simple,Nepal had 1 death and 1 injury due to the 2025 Pahalgam attack.,1,1
230,Q104632069_3052.csv,mix ,count,There are 5 stations in the Xiaodian district.,1,1
231,Q104632069_3052.csv,mix ,unique,The Yingze district has 4 unique station names that have connections.,1,1
232,Q104632069_3052.csv,mix ,comparative,The Da'nanmen station has more connections than any other station in the table.,0,0
233,Q104632069_3052.csv,mix ,simple,The Taiyuanligongdaxue station is located in the Wanbailin district.,1,1
234,Q104632069_3052.csv,mix ,all,All stations in the Xiaodian district do not have connections listed.,0,0
235,Q132753922_3053.csv,mix ,count,There are 4 documentary titles in the table.,1,1
