,csv_ids,domain,label,prediction,TAPEX,TAPAS
17,Q126737327_2272.csv,sport ,ordinal,Alpecin–Deceuninck has two riders ranked within the top five positions.,1,1
18,Q126737327_2272.csv,sport ,comparative,Filippo Ganna finished with the same time as Tadej Pogačar in the race.,1,1
19,Q126737327_2272.csv,sport ,simple,"Fred Wright from Team Bahrain Victorious finished tenth with a time of +43"".",1,1
20,Q131707913_2270.csv,sport ,superlative,"Giulia's title defense was the longest match at NXT Vengeance Day, lasting 18 minutes and 31 seconds.",1,1
21,Q131707913_2270.csv,sport ,count,There were three championship matches at NXT Vengeance Day.,1,0
22,Q131707913_2270.csv,sport ,simple,Stephanie Vaquer won the NXT Women's North American Championship by defeating Fallon Henley.,1,1
23,Q131707913_2270.csv,sport ,comparative,The fatal four-way match for the NXT Women's Championship was longer than the triple threat match for the NXT Championship.,1,1
24,Q131707913_2270.csv,sport ,all,All title matches at NXT Vengeance Day ended with pinfalls.,0,1
25,Q131784826_2985.csv,sport ,superlative,Pauline Ferrand-Prévot achieves the best time in the 2025 Paris–Roubaix Femmes.,1,1
26,Q131784826_2985.csv,sport ,count,There are two riders from EF Education–Oatly in the top 10 rankings.,1,1
27,Q131784826_2985.csv,sport ,all,"All riders have a time equal to or slower than Pauline Ferrand-Prévot's winning time of 3h 40' 07"".",0,0
28,Q131784826_2985.csv,sport ,comparative,Letizia Borghesi finished with a time 58 seconds slower than Pauline Ferrand-Prévot.,0,1
29,Q131784826_2985.csv,sport ,count,There are three Italian riders in the top 10 rankings.,1,1
30,Q132891211_2998.csv,sport ,negation,William Byron did not secure the top position despite starting first.,1,1
31,Q132891211_2998.csv,sport ,simple,Denny Hamlin won the race with 48 points.,1,1
32,Q132891211_2998.csv,sport ,surface,DUMMY,1,1
33,Q132891211_2998.csv,sport ,surface,DUMMY,1,1
34,Q132891211_2998.csv,sport ,surface,DUMMY,1,1
35,Q131784824_2299.csv,sport ,ordinal,Lorena Wiebes is the first rider in the 2025 Women's Gent–Wevelgem with rank 1.,1,1
36,Q131784824_2299.csv,sport ,count,There are three riders from the Netherlands competing in the race.,1,1
37,Q131784824_2299.csv,sport ,unique,Each of the top ten positions is occupied by a different team.,1,1
38,Q131784824_2299.csv,sport ,superlative,Lorena Wiebes achieved the highest rank among all participants with rank 1.,1,1
39,Q131784824_2299.csv,sport ,simple,"Elisa Balsamo, representing Italy, secured second place in the race.",1,1
40,Q132343433_2784.csv,sport ,ordinal,"Juan Ayuso achieved first place in the 2025 Trofeo Laigueglia with a time of 4 hours, 46 minutes, and 36 seconds.",1,1
41,Q132343433_2784.csv,sport ,count,There are three riders from Italy in the top five positions.,1,1
42,Q132343433_2784.csv,sport ,superlative,Juan Ayuso has the fastest overall time among all participants in the race.,1,1
43,Q132343433_2784.csv,sport ,comparative,"Christian Scaroni and Michael Storer finished with the same time as Juan Ayuso, who is in first place.",0,0
44,Q132343433_2784.csv,sport ,simple,Giovanni Carboni from Unibet Tietema Rockets finished in fifth position with a time of +3 seconds.,1,1
45,Q130318349_2148.csv,sport ,superlative,Japan has the highest total number of medals with 7.,1,1
46,Q130318349_2148.csv,sport ,superlative,The International Judo Federation secured the most gold medals with 3.,1,1
47,Q130318349_2148.csv,sport ,aggregation,The total number of bronze medals awarded in the tournament is 28.,1,1
48,Q130318349_2148.csv,sport ,count,Switzerland and Italy each have exactly one gold medal.,1,1
49,Q130318349_2148.csv,sport ,comparative,Spain and United Arab Emirates are tied at rank 10 with the same total of 1 medal each.,1,1
50,Q131784822_2199.csv,sport ,simple,Lorena Wiebes from Team SD Worx–Protime achieved rank 1.,1,1
51,Q131784822_2199.csv,sport ,count,There are 4 riders from the Netherlands in the top 10 rankings.,1,1
52,Q131784822_2199.csv,sport ,ordinal,Marianne Vos is ranked second overall.,1,1
53,Q131784822_2199.csv,sport ,superlative,FDJ–Suez has the most riders in the top 10 with three participants.,1,1
54,Q131784822_2199.csv,sport ,unique,Each of the other teams except FDJ–Suez and Team SD Worx–Protime have only one rider represented in the top 10.,1,0
55,Q131784821_2861.csv,sport ,superlative,Elisa Balsamo achieved the highest rank in the 2025 Trofeo Alfredo Binda-Comune di Cittiglio.,1,1
56,Q131784821_2861.csv,sport ,count,There are three riders from Italy participating in the race.,1,1
57,Q131784821_2861.csv,sport ,comparative,Blanka Vas finished with a higher rank than Cat Ferguson in the race.,1,0
58,Q131784821_2861.csv,sport ,aggregation,The average rank of all participants is 5.5.,1,1
59,Q131784821_2861.csv,sport ,simple,Elisa Longo Borghini rides for UAE Team Emirates XRG.,1,1
60,Q131925634_2836.csv,sport ,count,There are five riders from France ranked in the top ten.,1,1
61,Q131925634_2836.csv,sport ,superlative,"Bastien Tronchon achieved the best time overall with a time of 4h 43' 14"".",1,1
62,Q131925634_2836.csv,sport ,ordinal,Fred Wright is the eighth rider to finish the race.,1,1
63,Q131925634_2836.csv,sport ,simple,Pierre Gautherat rides for Decathlon–AG2R La Mondiale team.,1,1
64,Q131925634_2836.csv,sport ,comparative,Valentin Madouas finished 19 seconds behind Bastien Tronchon.,1,1
65,Q134348075_3002.csv,sport ,superlative,Kenny Bednarek achieved the fastest time of 19.84 seconds in the 2025 Miami Slam.,1,1
66,Q134348075_3002.csv,sport ,aggregation,The total points scored by all athletes in the 2025 Miami Slam amount to 35 points.,1,0
67,Q134348075_3002.csv,sport ,count,There are two athletes from Canada participating in the event.,1,1
68,Q134348075_3002.csv,sport ,comparative,Zharnel Hughes and Oblique Seville both recorded a time of 20.13 seconds but earned different points.,1,0
69,Q134348075_3002.csv,sport ,unique,"The United States has only one athlete, Kenny Bednarek, participating in the event.",1,1
70,Q133804597_2077.csv,sport ,count,There are three athletes from the United States competing in the 2025 Kingston Slam.,1,1
71,Q133804597_2077.csv,sport ,superlative,Kenny Bednarek achieved the fastest time in the competition with a time of 20.07 seconds.,1,1
72,Q133804597_2077.csv,sport ,unique,"All athletes have unique nations represented except for the United States and Jamaica, which each have multiple participants.",0,1
73,Q133804597_2077.csv,sport ,comparative,Fred Kerley's time of 20.39 seconds is slower than Zharnel Hughes' time of 20.37 seconds.,1,1
74,Q133804597_2077.csv,sport ,simple,The wind condition was consistently +0.2 m/s for all athletes in the competition.,1,0
75,Q133202803_2126.csv,sport ,count,There are three athletes from Norway ranked within the top five positions.,1,1
76,Q133202803_2126.csv,sport ,surface,DUMMY,1,1
77,Q133202803_2126.csv,sport ,surface,DUMMY,1,1
78,Q133202803_2126.csv,sport ,surface,DUMMY,1,1
79,Q133202803_2126.csv,sport ,surface,DUMMY,1,1
80,Q132901605_2508.csv,sport ,count,There are 5 athletes from Germany participating in the championship.,1,1
81,Q132901605_2508.csv,sport ,superlative,"Johann André Forfang achieved the longest distance of 106.5 meters, ranking him first overall.",1,1
82,Q132901605_2508.csv,sport ,comparative,"Austria has three athletes ranked in the top 10, more than any other country.",0,1
83,Q132901605_2508.csv,sport ,negation,Killian Peier does not have a rank that matches his points; he is fourth with the third-highest points among the top five.,1,1
84,Q132901605_2508.csv,sport ,aggregation,"The top 10 ranks include athletes from at least 8 different countries, showcasing diverse international participation.",1,1
85,Q133097637_2215.csv,sport ,count,There are 5 athletes from Ukraine participating in the competition.,1,0
86,Q133097637_2215.csv,sport ,superlative,Cristian Westemaier achieved the best time with 2:42.06.,1,1
87,Q133097637_2215.csv,sport ,ordinal,The first athlete to qualify is Cristian Westemaier from Brazil with a time of 2:42.06.,1,1
88,Q133097637_2215.csv,sport ,simple,Yuriy Berezin from Kazakhstan did not finish the race.,1,1
89,Q133097637_2215.csv,sport ,comparative,Daniel Cnossen's time is higher than Pavlo Bal's time by 2.82 seconds.,1,0
90,Q132990624_2683.csv,sport ,superlative,Nathalie Armbruster achieved the fastest cross-country time with 12:27.5.,1,1
91,Q132990624_2683.csv,sport ,simple,Gyda Westvold Hansen has a finish time of 13:42.9 and is from Norway.,1,1
92,Q132990624_2683.csv,sport ,count,There are four athletes from Slovenia participating in the event.,1,1
93,Q132990624_2683.csv,sport ,comparative,Nathalie Armbruster's cross-country time of 12:27.5 is faster than Ida Marie Hagen's 12:44.5.,1,1
94,Q132990624_2683.csv,sport ,aggregation,The average finish time of all participants is approximately 15 minutes and 55 seconds.,1,1
95,Q132863254_2586.csv,sport ,count,There are 6 Swedish athletes in the Women's 20 kilometre skiathlon event.,1,1
96,Q132863254_2586.csv,sport ,simple,Ebba Andersson of Sweden has a time of 47:57.1 with no deficit listed.,1,1
97,Q132863254_2586.csv,sport ,superlative,Sweden has the most athletes in the competition with a total of 6 participants.,1,1
98,Q132863254_2586.csv,sport ,comparative,"Frida Karlsson finished only 10.5 seconds behind Therese Johaug, indicating a close race for third place.",0,0
99,Q132863254_2586.csv,sport ,ordinal,Therese Johaug of Norway is ranked first with a time of 47:57.1 and no deficit.,1,1
100,Q133163768_2471.csv,sport ,superlative,Austria achieved the best time with a deficit of 0:00.,1,1
101,Q133163768_2471.csv,sport ,aggregation,The average finish time across all teams is approximately 52 minutes and 30 seconds.,1,1
102,Q133163768_2471.csv,sport ,comparative,"Germany finished with a lower deficit than Norway, finishing only 2 seconds behind the leader.",1,1
103,Q133163768_2471.csv,sport ,ordinal,Finland is ranked fourth in the competition.,1,1
104,Q133163768_2471.csv,sport ,simple,Japan has a finish time of 53:25.6 and a deficit of +3:15.9.,1,1
105,Q132977974_2322.csv,sport ,count,There are 4 athletes from Norway participating in the FIS Nordic World Ski Championships 2025.,1,0
106,Q132977974_2322.csv,sport ,surface,DUMMY,1,1
107,Q132977974_2322.csv,sport ,surface,DUMMY,1,1
108,Q132977974_2322.csv,sport ,surface,DUMMY,1,1
109,Q132977974_2322.csv,sport ,surface,DUMMY,1,1
110,Q127500786_2649.csv,sport ,superlative,Canada has the highest rank and most points in the tournament.,1,1
111,Q127500786_2649.csv,sport ,count,There are 4 teams from Group A in the top 5 rankings.,1,1
112,Q127500786_2649.csv,sport ,comparative,Group B has a higher total goals for than Group A.,0,1
113,Q127500786_2649.csv,sport ,all,All teams in Group A have a higher seed than their position except Slovakia.,0,0
114,Q127500786_2649.csv,sport ,negation,Germany did not achieve a positive goal difference in the tournament.,1,1
115,Q133099581_2313.csv,sport ,superlative,Carina Edlinger from Austria achieved the fastest time of 3:51.43.,1,1
116,Q133099581_2313.csv,sport ,ordinal,Carina Edlinger is ranked first in the Women's para cross-country sprint event.,1,1
117,Q133099581_2313.csv,sport ,simple,Simona Bubeníčková from the Czech Republic finished second with a time of 4:00.33.,1,1
118,Q133099581_2313.csv,sport ,comparative,Linn Kazmaier from Germany had a slower time than Simona Bubeníčková by 20.63 seconds.,1,1
119,Q133099581_2313.csv,sport ,aggregation,The average time of all participants in the event was 4:47.15.,1,1
120,Q132860497_2477.csv,sport ,superlative,Johannes Høsflot Klæbo from Norway achieved the best time of 2:36.32 in the Men's sprint event.,1,1
121,Q132860497_2477.csv,sport ,count,There are 4 athletes representing Norway in this championship.,1,1
122,Q132860497_2477.csv,sport ,comparative,"Edvin Anger from Sweden finished with a time of 2:37.42, which is 1.10 seconds slower than Johannes Høsflot Klæbo's winning time.",1,1
123,Q132860497_2477.csv,sport ,aggregation,The average deficit among the top 5 athletes is approximately 2.42 seconds.,1,1
124,Q132860497_2477.csv,sport ,ordinal,Ansgar Evensen from Norway secured the 10th position with a time of 2:41.35.,1,1
125,Q132818161_2124.csv,sport ,superlative,Norway's Gyda Westvold Hansen achieved the best time of 13:36.3 in the Women's 5 km mass start event.,1,1
126,Q132818161_2124.csv,sport ,count,There are three Norwegian athletes ranked within the top five positions.,1,1
127,Q132818161_2124.csv,sport ,comparative,"Norway's Marte Leinan Lund finished with a time of 13:38.3, which is 2 seconds slower than Gyda Westvold Hansen's winning time.",1,1
128,Q132818161_2124.csv,sport ,aggregation,"The average point deficit among the top three athletes is -0.5, indicating a close competition.",1,1
129,Q132818161_2124.csv,sport ,ordinal,Ida Marie Hagen from Norway holds the fifth position with a time of 13:43.3.,1,1
130,Q132993305_2773.csv,sport ,count,There are 5 athletes from Norway competing in the event.,1,1
131,Q132993305_2773.csv,sport ,superlative,Johannes Høsflot Klæbo achieved the fastest time of 28:16.6 in the Men's 10 kilometre classical event.,1,1
132,Q132993305_2773.csv,sport ,comparative,"Erik Valnes finished with a time of 28:25.4, which is 8.8 seconds slower than Johannes Høsflot Klæbo's winning time.",1,1
133,Q132993305_2773.csv,sport ,ordinal,Harald Østberg Amundsen secured the third position with a deficit of +11.0 seconds from the leader.,1,0
134,Q132993305_2773.csv,sport ,aggregation,The average time for all athletes in the event is approximately 29 minutes and 49 seconds.,1,0
135,Q133102508_2417.csv,sport ,superlative,Norway's team achieved the best overall time of 1:08:13.7 in the Men's 4 × 7.5 kilometre relay event.,1,1
136,Q133102508_2417.csv,sport ,comparative,"Switzerland finished with a deficit of +21.6, which is smaller than Sweden's deficit of +21.8.",1,1
137,Q133102508_2417.csv,sport ,aggregation,The average time for all teams in the relay was calculated by summing up all individual times and dividing by the number of participants.,1,1
138,Q133102508_2417.csv,sport ,count,There are 23 different countries represented in the Men's 4 × 7.5 kilometre relay event.,1,1
139,Q133102508_2417.csv,sport ,ordinal,The United States team finished in 7th place with a total time of 1:09:16.7.,1,1
140,Q117323526_2127.csv,sport ,superlative,Germany achieved the highest number of gold medals with 3.,1,1
141,Q117323526_2127.csv,sport ,aggregation,The total number of gold medals awarded in the championship was 16.,1,0
142,Q117323526_2127.csv,sport ,negation,Croatia did not win any bronze medals beyond their single bronze medal.,1,0
143,Q117323526_2127.csv,sport ,count,There are 11 countries that secured exactly one silver medal each.,0,1
144,Q117323526_2127.csv,sport ,ordinal,Spain is ranked third in the championship standings.,1,1
145,Q118499999_2198.csv,sport ,all,All events have their matches scheduled every day from May 17th to May 24th.,1,1
146,Q118499999_2198.csv,sport ,simple,Men's doubles start with R64 on May 17th and end with SF on May 24th.,1,1
147,Q118499999_2198.csv,sport ,ordinal,"The first day of the tournament, May 17th, features only R128 rounds for Men's singles and Women's singles.",1,1
148,Q118499999_2198.csv,sport ,count,There are four different categories of events in the 2025 World Table Tennis Championships.,1,1
149,Q118499999_2198.csv,sport ,superlative,The Mixed doubles event has the latest final round on May 24th compared to other categories.,1,1
150,Q131005100_2341.csv,sport ,superlative,KuPS achieved the most consecutive wins in rounds 2 through 7.,1,0
151,Q131005100_2341.csv,sport ,negation,Oulu did not win any matches up to round 13.,1,1
152,Q131005100_2341.csv,sport ,all,All of KuPS's matches from rounds 1 to 15 resulted in either a win or a draw.,1,1
153,Q131005100_2341.csv,sport ,comparative,HJK performed better than Gnistan across the first seven rounds.,1,1
154,Q131005100_2341.csv,sport ,unique,There are no two teams with identical performance records up to round 7.,0,0
155,Q131559340_2268.csv,sport ,superlative,Dinamo Minsk achieved the highest position in the 2024 Belarusian Premier League.,1,1
156,Q131559340_2268.csv,sport ,aggregation,The average capacity of all venues in the 2025 Belarusian Premier League is 8144.,1,0
157,Q131559340_2268.csv,sport ,count,There are 16 teams participating in the 2025 Belarusian Premier League.,1,1
158,Q131559340_2268.csv,sport ,ordinal,"Dinamo Minsk finished first in the 2024 season, while Neman Grodno came in second with a position of 2nd.",1,1
159,Q131559340_2268.csv,sport ,simple,Slutsk has the smallest venue capacity at 1896.,1,0
160,Q133864342_2748.csv,sport ,superlative,France achieved the highest number of total medals at the 2025 European Running Championships with a total of 4.,1,1
161,Q133864342_2748.csv,sport ,simple,Germany and Norway are tied for sixth place in the rankings.,1,1
162,Q133864342_2748.csv,sport ,aggregation,The total number of gold medals awarded in the championship is 6.,1,1
163,Q133864342_2748.csv,sport ,comparative,Spain has more gold medals than bronze medals at the championships.,0,0
164,Q133864342_2748.csv,sport ,count,There are two nations tied for sixth place in the rankings.,1,1
165,Q104396713_2798.csv,sport ,superlative,France achieved the highest number of gold medals in the Biathlon World Championships 2025.,1,1
166,Q104396713_2798.csv,sport ,ordinal,The United States is tied for 5th place in the rankings.,1,1
167,Q104396713_2798.csv,sport ,negation,Finland did not win any gold or silver medals but secured one bronze medal.,1,1
168,Q104396713_2798.csv,sport ,count,There are 8 nations represented at the Biathlon World Championships 2025.,1,1
169,Q104396713_2798.csv,sport ,simple,The total number of medals awarded in the championships is 36.,1,1
170,Q116192898_2779.csv,sport ,superlative,"Kalmar FF achieved the most wins, with six victories in eight rounds.",0,0
171,Q116192898_2779.csv,sport ,negation,"Umeå FC did not win any matches, as all their results are either L or D except for one draw.",1,1
172,Q116192898_2779.csv,sport ,count,"There are five teams that have at least four wins in the first eight rounds: Kalmar FF, Varbergs BoIS, GIF Sundsvall, IK Oddevold, and Västerås SK.",0,0
173,Q116192898_2779.csv,sport ,comparative,Varbergs BoIS has a better win record than Örgryte IS in the first eight rounds.,0,0
174,Q116192898_2779.csv,sport ,simple,Falkenbergs FF drew four times and won twice in their first eight matches.,0,0
175,Q63565482_2142.csv,sport ,count,There are 13 Norwegian athletes participating in different events.,1,1
176,Q63565482_2142.csv,sport ,superlative,Johannes Høsflot Klæbo has the highest total score of 6.0 among all participants.,1,1
177,Q63565482_2142.csv,sport ,aggregation,The average total score across all athletes is approximately 2.7 points.,1,1
178,Q63565482_2142.csv,sport ,comparative,Norway has more cross-country skiers than any other country in the tournament.,1,1
179,Q63565482_2142.csv,sport ,simple,"Therese Johaug from Norway achieved 0.0, 3.0, and 1.0 in her respective events.",1,1
180,Q130317940_2988.csv,sport ,simple,Ayub Bliev won the gold medal in the Extra-lightweight (−60 kg) event.,1,1
181,Q130317940_2988.csv,sport ,superlative,Denis Batchaev is the only athlete to win two gold medals in the Heavyweight (+100 kg) category.,1,1
182,Q130317940_2988.csv,sport ,count,There are 2 bronze medalists from Uzbekistan in the Extra-lightweight (−60 kg) event.,1,0
183,Q130317940_2988.csv,sport ,comparative,"Karen Galstian secured gold in both Lightweight (−73 kg) events, while different athletes won bronze each time.",1,1
184,Q130317940_2988.csv,sport ,unique,Each Heavyweight (+100 kg) event had a unique bronze medalist from different countries.,1,1
185,Q132291320_2585.csv,sport ,count,There are 8 teams from São Paulo participating in the tournament.,0,1
186,Q132291320_2585.csv,sport ,superlative,Corinthians achieved the highest position as Champions of Série A1.,1,1
187,Q132291320_2585.csv,sport ,negation,"São Paulo, as a team, did not qualify for the second berth.",0,1
188,Q132291320_2585.csv,sport ,ordinal,Ferroviária is the third-place team in Série A1.,1,1
189,Q132291320_2585.csv,sport ,simple,Flamengo qualified for the tournament from Rio de Janeiro.,1,1
190,Q116192885_2568.csv,sport ,superlative,Degerfors IF achieved the highest score in round 1 with 16 points.,0,0
191,Q116192885_2568.csv,sport ,aggregation,The average score for AIK across all rounds is approximately 2.11 points per round.,1,0
192,Q116192885_2568.csv,sport ,negation,Malmö FF did not achieve the highest score in any of the first four rounds.,1,1
193,Q116192885_2568.csv,sport ,comparative,Hammarby IF scored higher in round 3 than Mjällby AIF with 1 point compared to 6 points.,0,0
194,Q116192885_2568.csv,sport ,simple,AIK scored 6 points in the first round.,1,1
195,Q131411367_2296.csv,sport ,unique,"Daegu FC is the only team with a homegrown foreigner, Isaac Osei.",1,1
196,Q131411367_2296.csv,sport ,count,There are 5 players from Brazil playing in the league.,1,0
197,Q131411367_2296.csv,sport ,simple,FC Anyang has Bruno Mota as one of their players.,1,1
198,Q131411367_2296.csv,sport ,aggregation,The total number of foreign players across all teams is 53.,1,1
199,Q131411367_2296.csv,sport ,all,"All teams have at least three foreign players except Gangwon FC and Gwangju FC, who have four each.",0,1
200,Q131351495_2922.csv,sport ,count,There are 5 players listed for Kyoto Sanga.,0,0
201,Q131351495_2922.csv,sport ,superlative,Kawasaki Frontale has the most players listed with six players.,0,1
202,Q131351495_2922.csv,sport ,negation,"Avispa Fukuoka does not have any players beyond player_5 and player_6, which are both NA.",1,1
203,Q131351495_2922.csv,sport ,simple,Machida Zelvia has a player named Mitch Duke.,1,1
204,Q131351495_2922.csv,sport ,unique,There are 11 different clubs with exactly three or fewer players listed.,0,1
205,Q124005960_2550.csv,sport ,superlative,Jennifer Gardiner scored the most goals in the tournament with 6 goals.,1,1
206,Q124005960_2550.csv,sport ,superlative,Marie-Philip Poulin achieved the highest points total with 12 points.,1,1
207,Q124005960_2550.csv,sport ,comparative,Jennifer Gardiner has more goals than Hilary Knight in the tournament.,1,1
208,Q124005960_2550.csv,sport ,count,"There are two defensemen in the tournament, Renata Fast and Claire Thompson.",1,1
209,Q124005960_2550.csv,sport ,simple,Hilary Knight recorded 2 goals and 7 assists in 7 games played.,1,0
210,Q131629718_2191.csv,sport ,superlative,France achieved the highest total medals with 8.0 in the tournament.,1,1
211,Q131629718_2191.csv,sport ,comparative,Denmark has more bronze medals than gold medals.,0,1
212,Q131629718_2191.csv,sport ,count,There are 7 nations participating in the 2025 European Badminton Championships.,1,1
213,Q131629718_2191.csv,sport ,negation,Bulgaria did not win any silver or bronze medals.,1,1
214,Q131629718_2191.csv,sport ,ordinal,Denmark is ranked second in the tournament standings.,1,1
215,Q132176368_2578.csv,sport ,superlative,Algeria achieved the highest points among all teams in the 2025 African Badminton Championships.,1,1
216,Q132176368_2578.csv,sport ,aggregation,The total number of matches played across all teams is 34.,1,1
217,Q132176368_2578.csv,sport ,negation,Ghana did not participate in any matches as they withdrew from the tournament.,1,1
218,Q132176368_2578.csv,sport ,count,There are 8 teams that were eliminated in the group stage or earlier.,1,0
219,Q132176368_2578.csv,sport ,simple,Mauritius won four of their six games and finished as runners-up.,1,1
220,Q126719124_2503.csv,sport ,superlative,Judd Trump achieves the highest score in the 2025 World Grand Prix.,1,1
221,Q126719124_2503.csv,sport ,aggregation,"The total points of all players combined is 4,420,050.",1,1
222,Q126719124_2503.csv,sport ,negation,"No player other than Judd Trump has accumulated over 900,000 points in the tournament.",1,1
223,Q126719124_2503.csv,sport ,comparative,Kyren Wilson has more points than Xiao Guodong.,1,1
224,Q126719124_2503.csv,sport ,ordinal,Judd Trump is the first seed with the highest points.,1,1
225,Q130342041_2648.csv,sport ,superlative,Egypt achieved the highest number of gold medals in the 2025 African Judo Championships with a total of 5.,1,1
226,Q130342041_2648.csv,sport ,aggregation,"The total number of medals awarded in the championships is 60, comprising 15 gold, 15 silver, and 30 bronze medals.",1,1
227,Q130342041_2648.csv,sport ,ordinal,Madagascar is ranked 7th in the standings with a single gold medal and no other medals.,1,1
228,Q130342041_2648.csv,sport ,negation,Algeria did not win any gold medals despite having the highest total number of medals at 12.,1,1
229,Q130342041_2648.csv,sport ,simple,South Africa secured a single gold medal and no silver or bronze medals in the championships.,1,1
230,Q125764925_2684.csv,sport ,superlative,Judd Trump achieves the highest score in the 2025 Players Championship with 993200 points.,1,1
231,Q125764925_2684.csv,sport ,count,There are 4 English players participating in the tournament.,1,0
232,Q125764925_2684.csv,sport ,ordinal,Barry Hawkins is ranked 8th in the championship.,1,1
233,Q125764925_2684.csv,sport ,comparative,Mark Selby has fewer points than John Higgins.,1,1
234,Q125764925_2684.csv,sport ,aggregation,"The total points accumulated by all players in the tournament amount to 3,636,550 points.",1,1
235,Q131916904_2730.csv,sport ,simple,"Harris English finished T12 with a score of 284 (−4) and earned $462,000.",1,1
236,Q131916904_2730.csv,sport ,aggregation,"The total prize money for all players below the top 10 is $3,832,050.",1,0
237,Q131916904_2730.csv,sport ,superlative,Jon Rahm has the lowest score among T14 players with a score of 285 (−3).,0,1
238,Q131916904_2730.csv,sport ,count,There are seven players tied at T14 position.,1,1
239,Q131916904_2730.csv,sport ,ordinal,The highest-ranked player below the top 10 is Harris English in T12 place.,1,0
240,Q124304518_2459.csv,sport ,count,There are 3 athletes from Turkey participating in the championships.,1,1
241,Q124304518_2459.csv,sport ,superlative,Nicolas Girard has the highest score of 599 among all participants.,1,1
242,Q124304518_2459.csv,sport ,aggregation,The average score of all participants is approximately 579.6.,1,1
243,Q124304518_2459.csv,sport ,comparative,Mathias Fullerton and Batuhan Akçaoğlu have the same score but different ranks due to tie-breaker rules.,1,0
244,Q124304518_2459.csv,sport ,negation,Gummi Gudjonsson from Iceland did not achieve any 10s in his performance.,1,1
245,Q125765206_2775.csv,sport ,superlative,"Judd Trump has the highest points with 1,063,200.",1,1
246,Q125765206_2775.csv,sport ,count,There are 5 players from England participating in the tournament.,1,0
247,Q125765206_2775.csv,sport ,aggregation,"The total points accumulated by all players is 4,626,700.",1,1
248,Q125765206_2775.csv,sport ,comparative,Kyren Wilson has more points than Neil Robertson.,1,1
249,Q125765206_2775.csv,sport ,unique,There are 5 different nationalities represented in the tournament.,1,0
250,Q130616801_2396.csv,sport ,superlative,Japan has the highest number of gold medals in the 2025 Asian Judo Championships.,1,1
251,Q130616801_2396.csv,sport ,aggregation,The total number of medals awarded in the 2025 Asian Judo Championships is 60.,1,1
252,Q130616801_2396.csv,sport ,unique,There are two nations tied for rank 12 in the tournament.,1,1
253,Q130616801_2396.csv,sport ,simple,United Arab Emirates won three silver medals and no gold or bronze medals.,1,1
254,Q130616801_2396.csv,sport ,superlative,Kazakhstan has the most bronze medals without winning any gold or silver medals.,1,1
255,Q115415567_2871.csv,sport ,count,There are 5 qualification rounds on Day 1.,1,1
256,Q115415567_2871.csv,sport ,simple,The first event of Day 2 starts at 09:30 with the men's 60 metres as part of the heptathlon.,1,1
257,Q115415567_2871.csv,sport ,ordinal,The last event on Day 3 is the men's 400 metres final at 21:10.,1,0
258,Q115415567_2871.csv,sport ,superlative,Day 2 has the earliest starting time with events beginning at 09:30.,0,0
259,Q115415567_2871.csv,sport ,count,"There are 3 different jumping events (High jump, Long jump, Triple jump) across all days.",1,1
260,Q50016943_2749.csv,sport ,simple,The earliest event each day starts at 10:05.,1,1
261,Q50016943_2749.csv,sport ,count,There are five different rounds in the events on Day 1.,1,0
262,Q50016943_2749.csv,sport ,superlative,60 metres is the most frequently occurring event across all three days.,1,1
263,Q50016943_2749.csv,sport ,ordinal,The first event listed for each day is the 60 metres hurdles or 60 metres event.,1,1
